"simulator","regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"implant","B_allup","adapt","single",0.0700102675280105,0.111340776913316,0.09523710019164,0.138437175193486,0.36412051987458,0.0493689514452139,0.0753652742353359,NA,0.0129884192955959,1.29965926363849,NA,0.622199999999996,49.31,476.33,6.1,5.63,0.47,0.0187387028769625,0.00909268437778772,0.0188953788293504,0.0108387158347282,0.0123768524977527,0.00296164652497626,0.00447963340571009,NA,0.0319110875833203,0.0363562112446883,NA,0.0468757523845336,4.59755523527604,44.5493122644146,0.681279248283267,0.630320585419864,0.116735910187366,100
"implant","B_allup","aldex2","single",0,0.0446218935082339,0.00125,0.05827084009612,0.272492622808619,0.0041616652661045,0.272682899289509,NA,-0.04726751276552,0.694341427252418,NA,17.38894,49.31,476.33,1.88,1.88,0,0,0.00506972446565204,0.00125,0.00600633409507953,0.00859317038200976,0.000578880184922749,0.00496429019426152,NA,0.00287392684476054,0.0144168286340347,NA,1.57070442009857,4.59755523527604,44.5493122644146,0.203643578515766,0.203643578515766,0,100
"implant","B_allup","ancombc2","single",0.009,0.0263614602397971,0.009,0.0263614602397971,0.103515973717076,0.465242150012555,0.454140325720421,NA,-0.0809663815742283,0.841047333038748,0.499806647785112,111.51908,49.31,476.33,1.24,1.21,0.03,0.00637149586800145,0.00368232123945038,0.00637149586800145,0.00368232123945038,0.006621730849164,0.00599956951284294,0.00511145520634373,NA,0.0151850286714944,0.011997042942004,0.0058236905924821,11.1117655162725,4.59755523527604,44.5493122644146,0.155777619273972,0.151953608018694,0.0222701503353614,100
"implant","B_allup","corncob","single",0.61695838768325,0.0885067243901561,0.693596149730923,0.127280905072161,0.152908886120058,0.121090992810464,0.117292798281187,NA,NA,NA,NA,17.12095,49.27,476.23,11.2,3.38,7.82,0.0308855650619535,0.00853903188066172,0.0222295624971344,0.0110089604017633,0.00742386050586633,0.00442400351437486,0.00644881891113657,NA,NA,NA,NA,1.60910053187858,4.5948555994501,44.5420329349683,1.32832392301142,0.396392826281295,1.00175401726727,100
"implant","B_allup","fastancom","single",0.0209336219336219,0.0544884999413933,0.0414310268584462,0.0662750293318408,0.20836852775378,0.0441881809112314,0.137939900042434,NA,-0.210436199946061,0.484165258700523,NA,0.0480800000000055,49.31,476.33,2.53,2.35,0.18,0.00742701955406304,0.00585420386458556,0.013177989507357,0.00615942835765384,0.0102925268986074,0.00540134242177815,0.00850823657992374,NA,0.0155060203312475,0.0102019720637493,NA,0.00310901848814013,4.59755523527604,44.5493122644146,0.293517504167171,0.257954267342884,0.0701801433829579,100
"implant","B_allup","ldm","single",0.0704402264402264,0.0673063099732707,0.131657792997396,0.0870301466902747,0.283218087854863,0.0528347242782057,0.07686213317529,NA,NA,NA,NA,22.70311,49.31,476.33,3.15,2.89,0.26,0.018206452625119,0.00708509136068682,0.0237563643878889,0.00834969989321756,0.0108346023776636,0.00311633701433843,0.00516160304451706,NA,NA,NA,NA,2.81942138239284,4.59755523527604,44.5493122644146,0.348843688766071,0.334813380855664,0.0579445921340012,100
"implant","B_allup","limma_logtss","single",0.0345606774422242,0.0855791385142086,0.0823588041751759,0.110643557782479,0.325801561882453,0.04814687150463,0.10898324669411,NA,-0.0596287242626482,0.444257740110909,0.917947978356619,0.03843,49.31,476.33,4.75,4.07,0.68,0.0122913498350588,0.00765217715624773,0.0190754198539242,0.00932640947141594,0.0148780367906146,0.00458413429968208,0.00663163768948183,NA,0.0157383227989958,0.00861391135932675,0.00457001955151973,0.000601388124897457,4.59755523527604,44.5493122644146,0.741875183490315,0.524790482483296,0.416546649381688,100
"implant","B_allup","linda","single",0.0678713819705199,0.110976813204114,0.112834225835491,0.141330316167516,0.344264375150799,0.0551355360306046,0.0815552956136913,NA,-0.0481535612118972,0.409556221721973,0.900474494865178,0.36731,49.31,476.33,5.5,5.02,0.48,0.0167366064620526,0.0079872928076228,0.0195491954485792,0.00987988324928163,0.0109771372631681,0.00315581342545212,0.00473206528588342,NA,0.00600852244560614,0.00747982085112609,0.00310498742544213,0.0430481517922346,4.59755523527604,44.5493122644146,0.55605028476921,0.51482663552546,0.113244171700986,100
"implant","B_allup","lm_logtss","single",0.0365033993783994,0.0876773023289378,0.0712830188493905,0.112430539656111,0.323508547299137,0.0485190212921483,0.10972352778289,NA,-0.0596287242626482,0.444257740110909,0.917569699718021,0.03639,49.31,476.33,4.85,4.25,0.6,0.0144784099801253,0.00762141848867662,0.0179794707300779,0.00939972218510768,0.0148203282162097,0.00462674826473914,0.00658811434066869,NA,0.0157383227989958,0.00861391135932675,0.00459506198745502,0.00037142776667691,4.59755523527604,44.5493122644146,0.699693295001965,0.519590942448718,0.375782012890613,100
"implant","B_allup","locom","single",0.041,0.0265439335068601,0.095296176046176,0.0410820660259381,0.213867388399485,0.0517365921222386,0.073052563787047,NA,-0.0824669509628586,0.995338729773271,NA,313.6252,49.31,476.33,1.09,0.98,0.11,0.0155923446640078,0.00412487489820631,0.0214266944758118,0.00587860724887298,0.00867217264106959,0.00260419500612392,0.00440995785900826,NA,0.00824167865128923,0.0150449611111022,NA,30.7894178566486,4.59755523527604,44.5493122644146,0.155761407805708,0.144236057919095,0.0423906793643331,100
