"simulator","regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"msq","R09","adapt","single",0.0345145399022763,0.0780837533392593,0.0675173204773374,0.1226068995303,0.272072855411706,0.049688660967384,0.0812213408430444,NA,NA,NA,NA,0.457369999999997,109.6,274.98,10.83,10.32,0.51,0.00995125360655956,0.00594399610529863,0.0108683030474314,0.0082123532714727,0.0107062047638762,0.00282064875544266,0.00339812462075747,NA,NA,NA,NA,0.0141437686961182,5.41634264765143,13.4582480436363,1.00252761366539,0.945898108848534,0.129095532709914,100
"msq","R09","aldex2","single",0.00857142857142857,0.0304349895922729,0.0124478021978022,0.0415182163204413,0.254395494083499,0.00867625796684662,0.248211265481613,NA,NA,NA,NA,12.52226,109.6,274.98,3.56,3.51,0.05,0.00423382623544605,0.00304575115704497,0.00483586426387239,0.00363385543792184,0.00972771287009615,0.00125117600804452,0.00559815707189618,NA,NA,NA,NA,0.655054284221367,5.41634264765143,13.4582480436363,0.364406255698114,0.359712286825081,0.021904291355759,100
"msq","R09","ancombc2","single",0.00236111111111111,0.0124949115540268,0.00236111111111111,0.0124949115540268,0.192652561856777,0.425306204108452,0.418677297143758,NA,NA,NA,NA,83.96894,109.6,274.98,1.2,1.18,0.02,0.00166403411618959,0.00216368535068739,0.00166403411618959,0.00216368535068739,0.0061388179845012,0.00742390879098467,0.00731188953310494,NA,NA,NA,NA,4.93739024124153,5.41634264765143,13.4582480436363,0.2,0.192998665405968,0.014070529413629,100
"msq","R09","corncob","single",0.230648251698263,0.350132961642106,0.264760019302704,0.430408358747612,0.297908212948386,0.145639928587502,0.156100721322728,NA,NA,NA,NA,12.14837,109.58,274.96,53.54,43.17,10.37,0.0133432009073988,0.0115034910325931,0.0119261164037954,0.0128090545416902,0.0130066193159777,0.00616311506961098,0.00774465016356895,NA,NA,NA,NA,0.632413570036781,5.41617815978997,13.4581049891502,3.25937404909581,2.92461013546155,0.677883664522359,100
"msq","R09","fastancom","single",0.0144124949124949,0.0580741300102511,0.0295593316143523,0.0915373558808583,0.302883921016863,0.0302350166126313,0.126335151084779,NA,NA,NA,NA,0.0361800000000002,109.6,274.98,7.92,7.72,0.2,0.0069673971956744,0.0050848098361973,0.00788906368423612,0.00745894245842252,0.010914263578619,0.00463077141625107,0.00811254882665846,NA,NA,NA,NA,0.000807462667617241,5.41634264765143,13.4582480436363,0.84967967820559,0.83606582313001,0.105409255338946,100
"msq","R09","ldm","single",0.0836359375317931,0.193840049872073,0.129160974205761,0.273091606421476,0.344207312418392,0.0657414987529925,0.101773040231124,NA,NA,NA,NA,55.91399,109.6,274.98,28.71,26.44,2.27,0.0153178644856285,0.0126422793685503,0.0157174453010078,0.0161286234711463,0.014315902358182,0.00498480647888293,0.00601447398554193,NA,NA,NA,NA,3.65349731429415,5.41634264765143,13.4582480436363,2.4349432200461,2.2995528770488,0.405481382451958,100
"msq","R09","limma_logtss","single",0.0322296732372585,0.0811221572781914,0.0639932795436192,0.129256801849854,0.290401001349688,0.0571038415878641,0.106996867889982,NA,NA,NA,NA,0.0407900000000001,109.6,274.98,11.18,10.38,0.8,0.00881676679711348,0.00717550795484244,0.014024718334365,0.0100837104208209,0.0113259145433426,0.0061080994760339,0.00699201973262512,NA,NA,NA,NA,0.000511542527631615,5.41634264765143,13.4582480436363,1.1458647654091,0.986554047626834,0.347865061496697,100
"msq","R09","linda","single",0.0507468851744147,0.104079357849569,0.0865218461705096,0.151046717290162,0.28753744439762,0.0564508303414733,0.0849101322855882,NA,NA,NA,NA,0.1956,109.6,274.98,14.39,13.48,0.91,0.00994189568702161,0.00690274452735898,0.0138607810483664,0.00932318071843194,0.0107201252427127,0.0034233078004315,0.00362864787253057,NA,NA,NA,NA,0.00927049190723025,5.41634264765143,13.4582480436363,1.22374611151764,1.14851507116227,0.182072801512211,100
"msq","R09","lm_logtss","single",0.0484855777425286,0.0871330965490999,0.0748160171976564,0.133155925981735,0.284171722169105,0.0593684704960173,0.106278463840038,NA,NA,NA,NA,0.0396700000000001,109.6,274.98,12.25,11.26,0.99,0.0134798746513496,0.0073411434390014,0.0144292169772366,0.0101694949840882,0.0112829413953136,0.00620386289742885,0.00712562763493597,NA,NA,NA,NA,0.000728226710176402,5.41634264765143,13.4582480436363,1.19859977229324,1.03099637989352,0.368862570559275,100
"msq","R09","locom","single",0.0317093713251613,0.143852691862993,0.0548894266035815,0.205255314932864,0.349115724566178,0.052268863455399,0.0850499662737533,NA,NA,NA,NA,123.90664,109.6,274.98,21.11,20.41,0.7,0.00627570729566816,0.01068088622963,0.00644586511079206,0.0138721420531108,0.0124556588278327,0.00273262881044246,0.0035112408400651,NA,NA,NA,NA,4.12140204651208,5.41634264765143,13.4582480436363,1.9908322710146,1.92831611264933,0.120185042515466,100
