"regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"depth_quintile","logistic_presence","single",0.048,NA,0.102,NA,NA,0.053707363848395,0.0872522834432273,NA,NA,NA,NA,1.023904,0,787.144,0.324,NA,0.324,0.00956949059775917,NA,0.0135483991023469,NA,NA,0.00142625389754245,0.00238189187580238,NA,NA,NA,NA,0.0539727478695794,0,42.3542074924396,0.254604979116241,NA,0.254604979116241,500
"depth_quintile","maaslin3","abundance",0.58,NA,0.71,NA,NA,0.0478250124020191,0.0584531968486143,NA,NA,NA,NA,21.89441,0,762.95,4.11,NA,4.11,0.0220947132297618,NA,0.0203131792317451,NA,NA,0.00078168337818953,0.00162778786954469,NA,NA,NA,NA,1.06989518330082,0,42.6150846753091,0.278508408971319,NA,0.278508408971319,500
"depth_quintile","maaslin3","combined",0.646,NA,0.764,NA,NA,0.0497175268964105,0.0904842222961152,NA,NA,NA,NA,21.89441,0,789.262,7.646,NA,7.646,0.0214075820479165,NA,0.0190086996220848,NA,NA,0.00100934162550771,0.00184766212732974,NA,NA,NA,NA,1.06989518330082,0,42.3425733481976,0.527155721119118,NA,0.527155721119118,500
"depth_quintile","maaslin3","presence",0.484,NA,0.614,NA,NA,0.038672522532323,0.0730786653406724,NA,NA,NA,NA,21.89441,0,788.402,2.766,NA,2.766,0.0223716109825804,NA,0.0217935292192812,NA,NA,0.00107711967099386,0.00199585958708879,NA,NA,NA,NA,1.06989518330082,0,42.3531895625849,0.268996666174184,NA,0.268996666174184,500
"depth_quintile","pursue","abundance",0.088,NA,0.146,NA,NA,0.0493730448534336,0.0627318951806994,NA,NA,NA,NA,42.031038,0,730.436,0.114,NA,0.114,0.0126820214214718,NA,0.0158072051758349,NA,NA,0.000968959380454046,0.00177819928300213,NA,NA,NA,NA,2.37282142487077,0,43.3468313418959,0.0179625528979938,NA,0.0179625528979938,500
"depth_quintile","pursue","combined",0.048,NA,0.09,NA,NA,0.0316930312582834,0.187226031566683,NA,NA,NA,NA,42.031038,0,789.262,0.056,NA,0.056,0.00956949059775917,NA,0.0128112550717338,NA,NA,0.000817576372460791,0.00302727589303263,NA,NA,NA,NA,2.37282142487077,0,42.3425733481976,0.0117475107157232,NA,0.0117475107157232,500
"depth_quintile","pursue","presence",0.018,NA,0.044,NA,NA,0.0184141734662005,0.358948347068185,NA,NA,NA,NA,42.031038,0,787.144,0.018,NA,0.018,0.00595170947639271,NA,0.00918131761711644,NA,NA,0.000782253950949946,0.0058425340627578,NA,NA,NA,NA,2.37282142487077,0,42.3542074924396,0.00595170947639271,NA,0.00595170947639271,500
"depth_quintile","wilcoxon_tss","single",0.026,NA,0.06,NA,NA,0.045867993453196,0.0806607818097537,NA,NA,NA,NA,0.525018,0,789.262,0.184,NA,0.184,0.00712386826085351,NA,0.0106313711300193,NA,NA,0.00127866452705662,0.00232496507034107,NA,NA,NA,NA,0.0272851088633226,0,42.3425733481976,0.150337922634191,NA,0.150337922634191,500
"depth_quintile","zicoseq","single",0.07,NA,0.12,NA,NA,0.0529994437640614,0.0755939726795131,NA,NA,NA,NA,239.325386,0,789.262,0.226,NA,0.226,0.0114219491262957,NA,0.0145472762568457,NA,NA,0.00147197643688525,0.00222454680924319,NA,NA,NA,NA,13.7176045379424,0,42.3425733481976,0.0555339178526432,NA,0.0555339178526432,500
"full","adapt","single",0.044,NA,0.066,NA,NA,0.0477718551570336,0.0742141753993581,NA,NA,NA,NA,0.839855999999992,0,791.664,0.156,NA,0.156,0.00918131761711644,NA,0.0111146331536529,NA,NA,0.00114306144919716,0.0019961013274321,NA,NA,NA,NA,0.0379058395484354,0,42.4651189904107,0.0970885181714163,NA,0.0970885181714163,500
"full","aldex2","single",0.004,NA,0.008,NA,NA,0.00556714161268773,0.27859018705803,NA,NA,NA,NA,45.9661,0,791.664,0.006,NA,0.006,0.00282559160811886,NA,0.00398795782515694,NA,NA,0.000456042217397341,0.00274546221957097,NA,NA,NA,NA,2.55503188320074,0,42.4651189904107,0.00446854963850056,NA,0.00446854963850056,500
"full","ancombc2","single",0.008,NA,0.008,NA,NA,0.410531489951851,0.409691336380648,NA,NA,NA,NA,126.540004,0,791.664,0.024,NA,0.024,0.00398795782515694,NA,0.00398795782515694,NA,NA,0.00436480915036884,0.00310470482287719,NA,NA,NA,NA,6.74048101323366,0,42.4651189904107,0.0183171787695636,NA,0.0183171787695636,500
"full","corncob","single",0.908,NA,0.956,NA,NA,0.139796743491606,0.131991540937661,NA,NA,NA,NA,48.43696,0,784.25,17.338,NA,17.338,0.0129385785010276,NA,0.00918131761711644,NA,NA,0.00238445270296948,0.00283051252132845,NA,NA,NA,NA,2.4924512955768,0,42.4964456724275,0.935515842614954,NA,0.935515842614954,500
"full","fastancom","single",0.008,NA,0.01,NA,NA,0.0270041631849065,0.121675939411617,NA,NA,NA,NA,0.154643999999998,0,791.664,0.042,NA,0.042,0.00398795782515694,NA,0.00445417549707209,NA,NA,0.00124216377717327,0.00339586342456244,NA,NA,NA,NA,0.0138898620245888,0,42.4651189904107,0.0361536467364592,NA,0.0361536467364592,500
"full","ldm","single",0.028,NA,0.064,NA,NA,0.0482660396312739,0.0749866514682407,NA,NA,NA,NA,15.987084,0,791.664,0.038,NA,0.038,0.00738519344122608,NA,0.010956646210971,NA,NA,0.00121304153963489,0.00208521297674271,NA,NA,NA,NA,1.06276267468485,0,42.4651189904107,0.0110161113565013,NA,0.0110161113565013,500
"full","limma_logtss","single",0.032,NA,0.06,NA,NA,0.0499991736953839,0.118026876096675,NA,NA,NA,NA,0.045826,0,791.664,0.848,NA,0.848,0.00787884206623088,NA,0.0106313711300193,NA,NA,0.00246773945369515,0.00337018964761109,NA,NA,NA,NA,0.000634018459363469,0,42.4651189904107,0.509880130515977,NA,0.509880130515977,500
"full","linda","single",0.05,NA,0.092,NA,NA,0.0528620329787959,0.0724234234572657,NA,NA,NA,NA,0.878664,0,791.664,0.324,NA,0.324,0.009756555783755,NA,0.0129385785010276,NA,NA,0.00135015989059808,0.00196955420685167,NA,NA,NA,NA,0.0659275702513485,0,42.4651189904107,0.229240376680464,NA,0.229240376680464,500
"full","lm_logtss","single",0.034,NA,0.062,NA,NA,0.0503803696589331,0.117750745261948,NA,NA,NA,NA,0.039802,0,791.664,0.852,NA,0.852,0.00811293037555217,NA,0.0107956051326621,NA,NA,0.00243759488258797,0.00336427976867921,NA,NA,NA,NA,0.000393368872866526,0,42.4651189904107,0.518387541600464,NA,0.518387541600464,500
"full","locom","single",0.104,NA,0.134,NA,NA,0.0502048514853984,0.0747441326580311,NA,NA,NA,NA,818.18153,0,458.51,0.39,NA,0.39,0.0136653387431828,NA,0.0152496920038545,NA,NA,0.00129161431211345,0.00189552578184404,NA,NA,NA,NA,48.0008428801131,0,20.318613533207,0.0837246656564155,NA,0.0837246656564155,500
"full","locom2","single",0.098,NA,0.148,NA,NA,0.0420474810375949,0.0777962028759759,NA,NA,NA,NA,113.772284,0,722.764,0.144,NA,0.144,0.0133096315721049,NA,0.0158964585612513,NA,NA,0.00101857897685929,0.00202959431916853,NA,NA,NA,NA,6.0776493980863,0,43.7865076606279,0.0233155576913983,NA,0.0233155576913983,500
"full","logistic_presence","single",0.06,NA,0.108,NA,NA,0.05528128850653,0.0891870805356406,NA,NA,NA,NA,1.034878,0,789.538,0.206,NA,0.206,0.0106313711300193,NA,0.0138945354809891,NA,NA,0.00142015803709383,0.0025131866395046,NA,NA,NA,NA,0.0556086094874729,0,42.4784957161693,0.12502155325205,NA,0.12502155325205,500
"full","maaslin3","abundance",0.558,NA,0.692,NA,NA,0.0474061529847395,0.0576619386471878,NA,NA,NA,NA,22.07246,0,765.686,4.058,NA,4.058,0.0222319706963212,NA,0.0206670329874661,NA,NA,0.000797361788786132,0.00162104940349854,NA,NA,NA,NA,1.0791850552708,0,42.7349059104422,0.283729231051554,NA,0.283729231051554,500
"full","maaslin3","combined",0.628,NA,0.756,NA,NA,0.050639374077671,0.0895591187749775,NA,NA,NA,NA,22.07246,0,791.664,7.632,NA,7.632,0.0216371979857223,NA,0.0192267348936146,NA,NA,0.000960562864579234,0.00199993595109313,NA,NA,NA,NA,1.0791850552708,0,42.4651189904107,0.525243670906804,NA,0.525243670906804,500
