"pi1","balance","comm","bloom","effect","rep","method","n_eval","shift","bias_null","rmse_all","type1","power","fdr","tpr","ci_cov","ref_purity"
0.2,"all_up","even",TRUE,"graded",21,"mode",300,0.269775649269043,-0.0172430213455725,0.210454568017905,0.0753138075313808,0.852459016393443,0.0652173913043478,0.704918032786885,0.93,NA
0.2,"all_up","even",TRUE,"graded",21,"huber",300,0.269775649269043,-0.0733412774152943,0.224087302465615,0.104602510460251,0.80327868852459,0.113636363636364,0.639344262295082,0.893333333333333,NA
0.2,"all_up","even",TRUE,"graded",21,"enull",300,0.269775649269043,0.00616695686072284,0.20899834924085,0.0753138075313808,0.868852459016393,0.0833333333333333,0.721311475409836,0.926666666666667,NA
0.2,"all_up","even",TRUE,"graded",21,"dacomp",240,0.269775649269043,-0.0775822545675222,0.234928565100497,0.112299465240642,0.735849056603774,0.111111111111111,0.60377358490566,0.883333333333333,0.866666666666667
0.2,"all_up","even",TRUE,"graded",21,"adapt",150,0.269775649269043,-0.0852335741446016,0.278279751950265,0.193548387096774,0.894736842105263,0.134615384615385,0.789473684210526,0.86,0.973333333333333
0.2,"all_up","even",TRUE,"graded",21,"oracle",300,0.269775649269043,0.0142574558235685,0.209103004644621,0.0794979079497908,0.868852459016393,0.0833333333333333,0.721311475409836,0.923333333333333,NA
0.4,"all_up","even",TRUE,"graded",21,"none",300,0.470413306352436,-0.447354252291155,0.510367840406414,0.642458100558659,0.528925619834711,0.607843137254902,0.495867768595041,0.31,NA
0.4,"all_up","even",TRUE,"graded",21,"clr",300,0.470413306352436,-0.347289997789257,0.42008608022018,0.46927374301676,0.59504132231405,0.514492753623188,0.553719008264463,0.49,NA
0.4,"all_up","even",TRUE,"graded",21,"median",300,0.470413306352436,-0.175593330314774,0.281060478256881,0.173184357541899,0.702479338842975,0.119565217391304,0.669421487603306,0.81,NA
0.4,"all_up","even",TRUE,"graded",21,"mode",300,0.470413306352436,-0.00890473661127706,0.201905587691617,0.0391061452513966,0.818181818181818,0.0212765957446809,0.760330578512397,0.96,NA
0.4,"all_up","even",TRUE,"graded",21,"huber",300,0.470413306352436,-0.1976878842281,0.297040970466656,0.206703910614525,0.702479338842975,0.153846153846154,0.636363636363636,0.78,NA
0.4,"all_up","even",TRUE,"graded",21,"enull",300,0.470413306352436,-0.00766154199826281,0.201716430379275,0.0391061452513966,0.818181818181818,0.0212765957446809,0.760330578512397,0.96,NA
0.4,"all_up","even",TRUE,"graded",21,"dacomp",240,0.470413306352436,-0.350685874392148,0.423502021821163,0.453900709219858,0.595959595959596,0.5,0.535353535353535,0.504166666666667,0.633333333333333
0.4,"all_up","even",TRUE,"graded",21,"adapt",150,0.470413306352436,-0.308287306394779,0.291485707124514,0.254545454545455,0.957894736842105,0.0851063829787234,0.905263157894737,0.84,0.826666666666667
0.4,"all_up","even",TRUE,"graded",21,"oracle",300,0.470413306352436,0.0230590540612815,0.199461342903995,0.0446927374301676,0.84297520661157,0.03,0.801652892561983,0.96,NA
0.05,"balanced","dominant",TRUE,"graded",21,"none",300,0.0762272189401987,-0.0831504901643219,0.207729618492954,0.0809859154929577,0.625,0.0909090909090909,0.625,0.923333333333333,NA
0.05,"balanced","dominant",TRUE,"graded",21,"clr",300,0.0762272189401987,-0.00697549350527833,0.191311999671886,0.0528169014084507,0.75,0.1,0.5625,0.95,NA
0.05,"balanced","dominant",TRUE,"graded",21,"median",300,0.0762272189401987,-0.00150404167012688,0.19124968508955,0.0492957746478873,0.75,0.1,0.5625,0.953333333333333,NA
0.05,"balanced","dominant",TRUE,"graded",21,"mode",300,0.0762272189401987,-0.0273484842035019,0.192913387650056,0.0492957746478873,0.6875,0.1,0.5625,0.953333333333333,NA
0.05,"balanced","dominant",TRUE,"graded",21,"huber",300,0.0762272189401987,-0.000648707238682497,0.191254089797109,0.0492957746478873,0.75,0.1,0.5625,0.953333333333333,NA
0.05,"balanced","dominant",TRUE,"graded",21,"enull",300,0.0762272189401987,-0.000512700216013371,0.191255142667837,0.0492957746478873,0.75,0.1,0.5625,0.953333333333333,NA
0.05,"balanced","dominant",TRUE,"graded",21,"dacomp",240,0.0762272189401987,0.0014579848372721,0.200798289105498,0.0669642857142857,0.75,0.1,0.5625,0.9375,1
0.05,"balanced","dominant",TRUE,"graded",21,"adapt",150,0.0762272189401987,-0.0485725571412145,0.262577248338438,0.103703703703704,0.666666666666667,0.1,0.6,0.906666666666667,0.993333333333333
0.05,"balanced","dominant",TRUE,"graded",21,"oracle",300,0.0762272189401987,-0.00692327122412319,0.191310665361117,0.0492957746478873,0.75,0.1,0.5625,0.953333333333333,NA
0.2,"balanced","dominant",TRUE,"graded",21,"none",300,0.156659451288641,-0.12393532791619,0.247316629683324,0.0878661087866109,0.80327868852459,0.0227272727272727,0.704918032786885,0.89,NA
0.2,"balanced","dominant",TRUE,"graded",21,"clr",300,0.156659451288641,-0.0461321471709374,0.221566043798471,0.0711297071129707,0.836065573770492,0.0217391304347826,0.737704918032787,0.913333333333333,NA
0.2,"balanced","dominant",TRUE,"graded",21,"median",300,0.156659451288641,0.000495230731849526,0.21830584673272,0.0376569037656904,0.819672131147541,0.0232558139534884,0.688524590163934,0.946666666666667,NA
0.2,"balanced","dominant",TRUE,"graded",21,"mode",300,0.156659451288641,0.0023163308001991,0.218379629525303,0.0376569037656904,0.819672131147541,0.0232558139534884,0.688524590163934,0.946666666666667,NA
0.2,"balanced","dominant",TRUE,"graded",21,"huber",300,0.156659451288641,-0.0159317983556608,0.218326749401243,0.0292887029288703,0.819672131147541,0,0.704918032786885,0.95,NA
0.2,"balanced","dominant",TRUE,"graded",21,"enull",300,0.156659451288641,0.00188640618850522,0.218360843640651,0.0376569037656904,0.819672131147541,0.0232558139534884,0.688524590163934,0.946666666666667,NA
0.2,"balanced","dominant",TRUE,"graded",21,"dacomp",240,0.156659451288641,-0.0174783724772988,0.230482942282174,0.0677083333333333,0.833333333333333,0.0263157894736842,0.770833333333333,0.916666666666667,0.783333333333333
0.2,"balanced","dominant",TRUE,"graded",21,"adapt",150,0.156659451288641,-0.0248664846580368,0.29110442648227,0.130434782608696,0.879310344827586,0.0612244897959184,0.793103448275862,0.873333333333333,0.98
0.2,"balanced","dominant",TRUE,"graded",21,"oracle",300,0.156659451288641,0.0327241233724508,0.221828003105601,0.0460251046025105,0.819672131147541,0.0833333333333333,0.721311475409836,0.943333333333333,NA
0.4,"balanced","dominant",TRUE,"graded",21,"none",300,-0.0831429594617479,0.0576900189044517,0.295826782177511,0.0223463687150838,0.710743801652893,0.0135135135135135,0.603305785123967,0.863333333333333,NA
0.4,"balanced","dominant",TRUE,"graded",21,"clr",300,-0.0831429594617479,-0.0358482227773153,0.285710454516059,0.0558659217877095,0.768595041322314,0.0333333333333333,0.71900826446281,0.826666666666667,NA
0.4,"balanced","dominant",TRUE,"graded",21,"median",300,-0.0831429594617479,0.0213386107490223,0.28835458578905,0.0279329608938547,0.710743801652893,0,0.59504132231405,0.86,NA
0.4,"balanced","dominant",TRUE,"graded",21,"mode",300,-0.0831429594617479,0.0669664569383676,0.298413595595637,0.0279329608938547,0.710743801652893,0.0136986301369863,0.59504132231405,0.86,NA
0.4,"balanced","dominant",TRUE,"graded",21,"huber",300,-0.0831429594617479,0.0196390924617585,0.288112747594928,0.0279329608938547,0.710743801652893,0,0.586776859504132,0.86,NA
0.4,"balanced","dominant",TRUE,"graded",21,"enull",300,-0.0831429594617479,0.0407248602218028,0.291800272363225,0.0167597765363128,0.710743801652893,0,0.59504132231405,0.87,NA
0.4,"balanced","dominant",TRUE,"graded",21,"dacomp",240,-0.0831429594617479,-0.000151038348182965,0.289485895427199,0.0563380281690141,0.73469387755102,0,0.63265306122449,0.8625,0.616666666666667
0.4,"balanced","dominant",TRUE,"graded",21,"adapt",150,-0.0831429594617479,0.152800542777727,0.387639721640972,0.159090909090909,0.792452830188679,0.0131578947368421,0.707547169811321,0.746666666666667,0.9
0.4,"balanced","dominant",TRUE,"graded",21,"oracle",300,-0.0831429594617479,-0.0254529405572962,0.285341853184822,0.0335195530726257,0.743801652892562,0.0136986301369863,0.59504132231405,0.87,NA
0.05,"all_up","dominant",TRUE,"graded",21,"none",300,0.0625036720861045,-0.0620712566185368,0.213212390458658,0.0809859154929577,0.9375,0,0.4375,0.916666666666667,NA
0.05,"all_up","dominant",TRUE,"graded",21,"clr",300,0.0625036720861045,-0.0422231343905497,0.208009280513249,0.0669014084507042,0.9375,0,0.4375,0.93,NA
0.05,"all_up","dominant",TRUE,"graded",21,"median",300,0.0625036720861045,-0.025290809684292,0.20499010658096,0.0598591549295775,0.9375,0,0.4375,0.936666666666667,NA
0.05,"all_up","dominant",TRUE,"graded",21,"mode",300,0.0625036720861045,-0.0257736189940172,0.205057446784151,0.0598591549295775,0.9375,0,0.4375,0.936666666666667,NA
0.05,"all_up","dominant",TRUE,"graded",21,"huber",300,0.0625036720861045,-0.0154044611383561,0.203857891231141,0.0598591549295775,0.9375,0,0.4375,0.936666666666667,NA
0.05,"all_up","dominant",TRUE,"graded",21,"enull",300,0.0625036720861045,-0.00315102138556838,0.203114724160586,0.0598591549295775,0.9375,0,0.4375,0.936666666666667,NA
0.05,"all_up","dominant",TRUE,"graded",21,"dacomp",240,0.0625036720861045,-0.0175917710724713,0.214930466911608,0.0614035087719298,0.916666666666667,0,0.5,0.933333333333333,0.933333333333333
0.05,"all_up","dominant",TRUE,"graded",21,"adapt",150,0.0625036720861045,-0.0642447457227419,0.282313308304451,0.126865671641791,0.9375,0,0.4375,0.873333333333333,1
0.05,"all_up","dominant",TRUE,"graded",21,"oracle",300,0.0625036720861045,0.000432415467567737,0.203036677784193,0.0633802816901408,0.9375,0,0.5,0.933333333333333,NA
0.2,"all_up","dominant",TRUE,"graded",21,"none",300,0.368250477689287,-0.331765204230134,0.394737656230677,0.414225941422594,0.622950819672131,0.630434782608696,0.557377049180328,0.56,NA
0.2,"all_up","dominant",TRUE,"graded",21,"clr",300,0.368250477689287,-0.18241506547634,0.27643622663286,0.188284518828452,0.737704918032787,0.290909090909091,0.639344262295082,0.813333333333333,NA
0.2,"all_up","dominant",TRUE,"graded",21,"median",300,0.368250477689287,-0.0819189975900834,0.219311656052585,0.0878661087866109,0.852459016393443,0.106382978723404,0.688524590163934,0.913333333333333,NA
0.2,"all_up","dominant",TRUE,"graded",21,"mode",300,0.368250477689287,-0.0180558128973293,0.201488761442755,0.0711297071129707,0.901639344262295,0.06,0.770491803278688,0.936666666666667,NA
0.2,"all_up","dominant",TRUE,"graded",21,"huber",300,0.368250477689287,-0.0845739799353159,0.22042232055263,0.0878661087866109,0.852459016393443,0.106382978723404,0.688524590163934,0.913333333333333,NA
0.2,"all_up","dominant",TRUE,"graded",21,"enull",300,0.368250477689287,0.00338525328817399,0.199771787488019,0.0627615062761506,0.918032786885246,0.0754716981132075,0.80327868852459,0.943333333333333,NA
0.2,"all_up","dominant",TRUE,"graded",21,"dacomp",240,0.368250477689287,-0.111230430672138,0.24397871412931,0.112299465240642,0.811320754716981,0.204545454545455,0.660377358490566,0.879166666666667,0.866666666666667
0.2,"all_up","dominant",TRUE,"graded",21,"adapt",150,0.368250477689287,-0.18497805340123,0.291132218661234,0.213483146067416,0.852459016393443,0.169811320754717,0.721311475409836,0.846666666666667,1
0.2,"all_up","dominant",TRUE,"graded",21,"oracle",300,0.368250477689287,0.0364852734591531,0.201619675399581,0.0794979079497908,0.967213114754098,0.0892857142857143,0.836065573770492,0.933333333333333,NA
0.4,"all_up","dominant",TRUE,"graded",21,"none",300,0.622511187562731,-0.58126109140335,0.65308767158636,0.861111111111111,0.366666666666667,0.784530386740331,0.325,0.113333333333333,NA
0.4,"all_up","dominant",TRUE,"graded",21,"clr",300,0.622511187562731,-0.33368871443716,0.4247415183478,0.455555555555556,0.566666666666667,0.475409836065574,0.533333333333333,0.49,NA
0.4,"all_up","dominant",TRUE,"graded",21,"median",300,0.622511187562731,-0.172275122774701,0.293182187623288,0.133333333333333,0.683333333333333,0.136363636363636,0.633333333333333,0.813333333333333,NA
0.4,"all_up","dominant",TRUE,"graded",21,"mode",300,0.622511187562731,-0.0192442147339145,0.211023705708468,0.0722222222222222,0.858333333333333,0.0515463917525773,0.766666666666667,0.91,NA
0.4,"all_up","dominant",TRUE,"graded",21,"huber",300,0.622511187562731,-0.194581480434984,0.309685587937656,0.161111111111111,0.683333333333333,0.141176470588235,0.608333333333333,0.776666666666667,NA
0.4,"all_up","dominant",TRUE,"graded",21,"enull",300,0.622511187562731,0.00720518560936689,0.205227715166742,0.0666666666666667,0.883333333333333,0.0485436893203883,0.816666666666667,0.926666666666667,NA
0.4,"all_up","dominant",TRUE,"graded",21,"dacomp",240,0.622511187562731,-0.305173064731973,0.406387487943698,0.388888888888889,0.583333333333333,0.350649350649351,0.520833333333333,0.570833333333333,0.6
0.4,"all_up","dominant",TRUE,"graded",21,"adapt",150,0.622511187562731,-0.328863009870631,0.329640215534849,0.388888888888889,0.895833333333333,0.154639175257732,0.854166666666667,0.706666666666667,0.84
0.4,"all_up","dominant",TRUE,"graded",21,"oracle",300,0.622511187562731,0.0412500961593809,0.202663570068641,0.0833333333333333,0.908333333333333,0.0467289719626168,0.85,0.923333333333333,NA
0.05,"balanced","even",FALSE,"fixed",22,"none",300,0.0745247520472887,-0.047509216367949,0.196366920594009,0.0456140350877193,1,0,0.8,0.946666666666667,NA
0.05,"balanced","even",FALSE,"fixed",22,"clr",300,0.0745247520472887,-0.00486369815451079,0.190937224828279,0.0456140350877193,1,0,0.8,0.946666666666667,NA
0.05,"balanced","even",FALSE,"fixed",22,"median",300,0.0745247520472887,-0.00529707357587135,0.190945282237756,0.0456140350877193,1,0,0.8,0.946666666666667,NA
0.05,"balanced","even",FALSE,"fixed",22,"mode",300,0.0745247520472887,-0.0604692237539565,0.199799153667656,0.0526315789473684,1,0,0.866666666666667,0.94,NA
0.05,"balanced","even",FALSE,"fixed",22,"huber",300,0.0745247520472887,-0.000452097472178358,0.190911171424015,0.0421052631578947,1,0,0.8,0.95,NA
0.05,"balanced","even",FALSE,"fixed",22,"enull",300,0.0745247520472887,-0.00041442319005015,0.190911387925754,0.0421052631578947,1,0,0.8,0.95,NA
0.05,"balanced","even",FALSE,"fixed",22,"dacomp",240,0.0745247520472887,0.00885252913665669,0.195462388699002,0.0442477876106195,1,0,0.785714285714286,0.945833333333333,0.983333333333333
0.05,"balanced","even",FALSE,"fixed",22,"adapt",150,0.0745247520472887,0.00296539335107083,0.258570460212334,0.0814814814814815,1,0,0.866666666666667,0.906666666666667,1
0.05,"balanced","even",FALSE,"fixed",22,"oracle",300,0.0745247520472887,0.0270155356793397,0.193030518699503,0.0491228070175439,1,0,0.866666666666667,0.943333333333333,NA
0.2,"balanced","even",FALSE,"fixed",22,"none",300,0.118959164878243,-0.112440420293411,0.224224078807342,0.0875,0.983333333333333,0.161764705882353,0.95,0.913333333333333,NA
0.2,"balanced","even",FALSE,"fixed",22,"clr",300,0.118959164878243,-0.0191842686820145,0.197719237794394,0.0541666666666667,0.983333333333333,0.0491803278688525,0.966666666666667,0.946666666666667,NA
0.2,"balanced","even",FALSE,"fixed",22,"median",300,0.118959164878243,-0.0233893777564895,0.198047257436982,0.0583333333333333,0.983333333333333,0.0491803278688525,0.966666666666667,0.943333333333333,NA
0.2,"balanced","even",FALSE,"fixed",22,"mode",300,0.118959164878243,-0.0425489899842721,0.200653598099449,0.0666666666666667,0.983333333333333,0.0491803278688525,0.966666666666667,0.933333333333333,NA
0.2,"balanced","even",FALSE,"fixed",22,"huber",300,0.118959164878243,-0.012823993629074,0.197392357395113,0.0541666666666667,0.983333333333333,0.0491803278688525,0.966666666666667,0.946666666666667,NA
0.2,"balanced","even",FALSE,"fixed",22,"enull",300,0.118959164878243,-0.00961610043179032,0.197305082763525,0.0541666666666667,0.983333333333333,0.0491803278688525,0.966666666666667,0.946666666666667,NA
0.2,"balanced","even",FALSE,"fixed",22,"dacomp",240,0.118959164878243,-0.0443098052635654,0.212409239359116,0.0756756756756757,0.981818181818182,0.0535714285714286,0.963636363636364,0.929166666666667,0.916666666666667
0.2,"balanced","even",FALSE,"fixed",22,"adapt",150,0.118959164878243,-0.0783528396059896,0.26916626181157,0.177777777777778,0.983333333333333,0.107692307692308,0.966666666666667,0.873333333333333,1
0.2,"balanced","even",FALSE,"fixed",22,"oracle",300,0.118959164878243,0.00651874458483205,0.197656591587217,0.0583333333333333,0.983333333333333,0.0655737704918033,0.95,0.943333333333333,NA
0.4,"balanced","even",FALSE,"fixed",22,"none",300,0.161582429374013,-0.126799413389564,0.246185857671624,0.111111111111111,0.966666666666667,0.0866141732283465,0.966666666666667,0.87,NA
0.4,"balanced","even",FALSE,"fixed",22,"clr",300,0.161582429374013,-0.00592237495679061,0.214467289107768,0.0444444444444444,0.991666666666667,0.040983606557377,0.975,0.923333333333333,NA
0.4,"balanced","even",FALSE,"fixed",22,"median",300,0.161582429374013,0.0113267517636836,0.215159825408588,0.0444444444444444,0.991666666666667,0.0413223140495868,0.966666666666667,0.923333333333333,NA
0.4,"balanced","even",FALSE,"fixed",22,"mode",300,0.161582429374013,0.0491862828464578,0.2214343746172,0.0722222222222222,0.983333333333333,0.0413223140495868,0.966666666666667,0.893333333333333,NA
0.4,"balanced","even",FALSE,"fixed",22,"huber",300,0.161582429374013,0.00355721262521861,0.214676688715752,0.0388888888888889,0.991666666666667,0.0333333333333333,0.966666666666667,0.926666666666667,NA
0.4,"balanced","even",FALSE,"fixed",22,"enull",300,0.161582429374013,0.0120685642026454,0.215220565906406,0.0444444444444444,0.991666666666667,0.0413223140495868,0.966666666666667,0.923333333333333,NA
0.4,"balanced","even",FALSE,"fixed",22,"dacomp",240,0.161582429374013,-0.0114852676339451,0.221291714290057,0.037593984962406,0.981308411214953,0.019047619047619,0.962616822429907,0.929166666666667,0.783333333333333
0.4,"balanced","even",FALSE,"fixed",22,"adapt",150,0.161582429374013,0.0869015481470164,0.264542240494969,0.193548387096774,1,0.0403225806451613,1,0.866666666666667,0.993333333333333
0.4,"balanced","even",FALSE,"fixed",22,"oracle",300,0.161582429374013,0.0347830159844494,0.218296007633933,0.0555555555555556,0.983333333333333,0.0413223140495868,0.966666666666667,0.913333333333333,NA
0.05,"all_up","even",FALSE,"fixed",22,"none",300,0.126223800621264,-0.133056563956471,0.225563988370523,0.0947368421052632,0.933333333333333,0.176470588235294,0.933333333333333,0.896666666666667,NA
0.05,"all_up","even",FALSE,"fixed",22,"clr",300,0.126223800621264,-0.0483774451756108,0.187724925926282,0.0385964912280702,1,0.0666666666666667,0.933333333333333,0.956666666666667,NA
0.05,"all_up","even",FALSE,"fixed",22,"median",300,0.126223800621264,-0.0307323277959847,0.183813727026591,0.0385964912280702,1,0.0666666666666667,0.933333333333333,0.956666666666667,NA
0.05,"all_up","even",FALSE,"fixed",22,"mode",300,0.126223800621264,-0.0597859235217923,0.191080216209899,0.0350877192982456,1,0.0666666666666667,0.933333333333333,0.96,NA
0.05,"all_up","even",FALSE,"fixed",22,"huber",300,0.126223800621264,-0.019778290956107,0.182204950575303,0.0350877192982456,1,0.0666666666666667,0.933333333333333,0.96,NA
0.05,"all_up","even",FALSE,"fixed",22,"enull",300,0.126223800621264,-0.00319086803231355,0.18100778119635,0.0421052631578947,1,0.0666666666666667,0.933333333333333,0.953333333333333,NA
0.05,"all_up","even",FALSE,"fixed",22,"dacomp",240,0.126223800621264,-0.0152400913504712,0.188273221130615,0.0398230088495575,1,0.0714285714285714,0.928571428571429,0.958333333333333,0.983333333333333
0.05,"all_up","even",FALSE,"fixed",22,"adapt",150,0.126223800621264,-0.0411855134202037,0.245868122373063,0.0962962962962963,1,0.0666666666666667,0.933333333333333,0.9,1
0.05,"all_up","even",FALSE,"fixed",22,"oracle",300,0.126223800621264,-0.00683276333520738,0.181141216235312,0.0421052631578947,1,0.0666666666666667,0.933333333333333,0.953333333333333,NA
0.2,"all_up","even",FALSE,"fixed",22,"none",300,0.270739444490117,-0.265840735262485,0.330227473746066,0.283333333333333,1,0.364864864864865,0.783333333333333,0.7,NA
0.2,"all_up","even",FALSE,"fixed",22,"clr",300,0.270739444490117,-0.197617075906565,0.277680127085876,0.1875,1,0.246753246753247,0.966666666666667,0.803333333333333,NA
0.2,"all_up","even",FALSE,"fixed",22,"median",300,0.270739444490117,-0.0664297901179497,0.20455180912318,0.05,1,0.0769230769230769,1,0.943333333333333,NA
0.2,"all_up","even",FALSE,"fixed",22,"mode",300,0.270739444490117,-0.00547074778006288,0.192789867836265,0.0458333333333333,1,0.0163934426229508,1,0.946666666666667,NA
0.2,"all_up","even",FALSE,"fixed",22,"huber",300,0.270739444490117,-0.0819553496126384,0.210283611796423,0.0583333333333333,1,0.0769230769230769,1,0.936666666666667,NA
0.2,"all_up","even",FALSE,"fixed",22,"enull",300,0.270739444490117,-0.00944623797254693,0.192992699482678,0.0458333333333333,1,0.0163934426229508,1,0.946666666666667,NA
0.2,"all_up","even",FALSE,"fixed",22,"dacomp",240,0.270739444490117,-0.110058867487143,0.226034501873142,0.0864864864864865,1,0.0983606557377049,1,0.908333333333333,0.916666666666667
0.2,"all_up","even",FALSE,"fixed",22,"adapt",150,0.270739444490117,-0.124865408829449,0.263962592746276,0.111111111111111,1,0.0909090909090909,1,0.906666666666667,1
0.2,"all_up","even",FALSE,"fixed",22,"oracle",300,0.270739444490117,0.00489870922763177,0.192646261716311,0.05,1,0.0163934426229508,1,0.943333333333333,NA
0.4,"all_up","even",FALSE,"fixed",22,"none",300,0.487657931250913,-0.449652806106292,0.514124923125494,0.638888888888889,0.7,0.566666666666667,0.65,0.323333333333333,NA
0.4,"all_up","even",FALSE,"fixed",22,"clr",300,0.487657931250913,-0.374349536759612,0.445433764691399,0.511111111111111,0.833333333333333,0.460606060606061,0.741666666666667,0.446666666666667,NA
0.4,"all_up","even",FALSE,"fixed",22,"median",300,0.487657931250913,-0.189038838319713,0.290693541262127,0.194444444444444,0.958333333333333,0.145038167938931,0.933333333333333,0.783333333333333,NA
0.4,"all_up","even",FALSE,"fixed",22,"mode",300,0.487657931250913,-0.0148202038267035,0.200122746383333,0.0555555555555556,0.991666666666667,0.0403225806451613,0.991666666666667,0.943333333333333,NA
0.4,"all_up","even",FALSE,"fixed",22,"huber",300,0.487657931250913,-0.236609889889815,0.327401483733857,0.25,0.941666666666667,0.184615384615385,0.883333333333333,0.716666666666667,NA
0.4,"all_up","even",FALSE,"fixed",22,"enull",300,0.487657931250913,-0.00409279466734158,0.198231935162118,0.05,0.991666666666667,0.0403225806451613,0.991666666666667,0.95,NA
0.4,"all_up","even",FALSE,"fixed",22,"dacomp",240,0.487657931250913,-0.35464296027973,0.432620172314483,0.426573426573427,0.855670103092783,0.391304347826087,0.721649484536082,0.533333333333333,0.616666666666667
0.4,"all_up","even",FALSE,"fixed",22,"adapt",150,0.487657931250913,-0.323853293469361,0.247357312421669,0.333333333333333,1,0.0859375,1,0.893333333333333,0.98
0.4,"all_up","even",FALSE,"fixed",22,"oracle",300,0.487657931250913,0.0380051251446215,0.196376873378512,0.05,0.991666666666667,0.048,0.991666666666667,0.953333333333333,NA
0.05,"balanced","dominant",FALSE,"fixed",22,"none",300,0.0142821816403949,0.0208126611867771,0.188980034191792,0.0421052631578947,1,0.0714285714285714,0.866666666666667,0.953333333333333,NA
0.05,"balanced","dominant",FALSE,"fixed",22,"clr",300,0.0142821816403949,0.00890141414672399,0.187971674930775,0.0421052631578947,1,0.0714285714285714,0.866666666666667,0.953333333333333,NA
0.05,"balanced","dominant",FALSE,"fixed",22,"median",300,0.0142821816403949,0.0130193606909417,0.188235668753045,0.0421052631578947,1,0.0714285714285714,0.866666666666667,0.953333333333333,NA
0.05,"balanced","dominant",FALSE,"fixed",22,"mode",300,0.0142821816403949,0.0298482639186954,0.190239475627667,0.0491228070175439,1,0.0714285714285714,0.866666666666667,0.946666666666667,NA
0.05,"balanced","dominant",FALSE,"fixed",22,"huber",300,0.0142821816403949,0.0125777677186514,0.188203063798933,0.0421052631578947,1,0.0714285714285714,0.866666666666667,0.953333333333333,NA
0.05,"balanced","dominant",FALSE,"fixed",22,"enull",300,0.0142821816403949,0.00744797617690088,0.187899958219305,0.0456140350877193,1,0.0714285714285714,0.866666666666667,0.95,NA
0.05,"balanced","dominant",FALSE,"fixed",22,"dacomp",240,0.0142821816403949,0.0441580156102079,0.19965481222551,0.0484581497797357,1,0.0833333333333333,0.846153846153846,0.945833333333333,0.966666666666667
0.05,"balanced","dominant",FALSE,"fixed",22,"adapt",150,0.0142821816403949,0.0380702083055188,0.258761544982811,0.103703703703704,1,0.133333333333333,0.866666666666667,0.893333333333333,1
0.05,"balanced","dominant",FALSE,"fixed",22,"oracle",300,0.0142821816403949,0.035094842827172,0.191163058292986,0.0491228070175439,1,0.0714285714285714,0.866666666666667,0.946666666666667,NA
0.2,"balanced","dominant",FALSE,"fixed",22,"none",300,0.0898391491100607,-0.083420779948132,0.224762412032996,0.075,0.983333333333333,0.0952380952380952,0.95,0.913333333333333,NA
0.2,"balanced","dominant",FALSE,"fixed",22,"clr",300,0.0898391491100607,-0.0110875181502376,0.210526952217356,0.0416666666666667,0.983333333333333,0.0806451612903226,0.95,0.943333333333333,NA
0.2,"balanced","dominant",FALSE,"fixed",22,"median",300,0.0898391491100607,-0.0130058394368679,0.210596427281288,0.0458333333333333,0.983333333333333,0.05,0.95,0.943333333333333,NA
0.2,"balanced","dominant",FALSE,"fixed",22,"mode",300,0.0898391491100607,-0.0217658569629012,0.211135033522536,0.0458333333333333,0.983333333333333,0.0806451612903226,0.95,0.946666666666667,NA
0.2,"balanced","dominant",FALSE,"fixed",22,"huber",300,0.0898391491100607,-0.00412606593974188,0.210421576992478,0.0375,1,0.0508474576271186,0.933333333333333,0.95,NA
0.2,"balanced","dominant",FALSE,"fixed",22,"enull",300,0.0898391491100607,0.000832158764026477,0.210486929005451,0.0375,1,0.0508474576271186,0.933333333333333,0.95,NA
0.2,"balanced","dominant",FALSE,"fixed",22,"dacomp",240,0.0898391491100607,0.0541929532291296,0.228706996663411,0.0687830687830688,0.96078431372549,0.0784313725490196,0.92156862745098,0.9125,0.85
0.2,"balanced","dominant",FALSE,"fixed",22,"adapt",150,0.0898391491100607,-0.105893871747213,0.291454431479651,0.166666666666667,0.983333333333333,0.0923076923076923,0.983333333333333,0.86,1
0.2,"balanced","dominant",FALSE,"fixed",22,"oracle",300,0.0898391491100607,0.00641836916192875,0.210700360392872,0.0375,1,0.0508474576271186,0.933333333333333,0.946666666666667,NA
0.4,"balanced","dominant",FALSE,"fixed",22,"none",300,0.167239991448263,-0.165107522210018,0.279552110925284,0.0944444444444444,0.925,0.0603448275862069,0.908333333333333,0.86,NA
0.4,"balanced","dominant",FALSE,"fixed",22,"clr",300,0.167239991448263,-0.00487900707538156,0.233693358618355,0.0388888888888889,0.966666666666667,0.0254237288135593,0.958333333333333,0.913333333333333,NA
0.4,"balanced","dominant",FALSE,"fixed",22,"median",300,0.167239991448263,0.0101741630185113,0.234605824153596,0.0277777777777778,0.958333333333333,0.0260869565217391,0.933333333333333,0.93,NA
0.4,"balanced","dominant",FALSE,"fixed",22,"mode",300,0.167239991448263,0.0372851355479316,0.238647416398747,0.0333333333333333,0.958333333333333,0.0258620689655172,0.941666666666667,0.923333333333333,NA
0.4,"balanced","dominant",FALSE,"fixed",22,"huber",300,0.167239991448263,-0.00179436958661788,0.233801688083329,0.0277777777777778,0.958333333333333,0.0260869565217391,0.933333333333333,0.93,NA
0.4,"balanced","dominant",FALSE,"fixed",22,"enull",300,0.167239991448263,-0.00671546102050904,0.233648180760771,0.0222222222222222,0.958333333333333,0.0260869565217391,0.933333333333333,0.933333333333333,NA
