"simulator","regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"implant","B_abund","pursue03_erdc","single",0,0.00447145877378436,0.02,0.00518637105448611,0.114974943455877,0.0483036118419532,0.0721846290823167,NA,NA,NA,NA,0.17357,47.11,479.63,0.06,0.0600000000000001,0,0,0.00127723771276097,0.00809640904752736,0.00129668371191319,0.00357346083380379,0.00160739363019817,0.00253641001690554,NA,NA,NA,NA,0.00520586403984371,2.52537483558395,26.0206075458829,0.0137342186724184,0.0137342186724184,0,300
"implant","B_abund","pursue03_erdl","single",0.01,0.00597841864018335,0.028,0.00840174907172171,0.135510178309822,0.0460619618419062,0.0780078647620961,NA,-0.0164125615833253,0.345050989349085,NA,1.1279,47.13,479.83,0.09,0.08,0.01,0.00575416091997579,0.00143032107457908,0.00925593003445227,0.00164236500039644,0.00402221469424845,0.00166780268223727,0.00255279572194209,NA,0.0019970725673172,0.00247331979528796,NA,0.0314451143644176,2.52470939418453,26.0139916751785,0.0184608416813883,0.0176930347385876,0.00575416091997579,300
"implant","B_abund","pursue03_erdlu_r05","single",0.01,0.00439884135472371,0.0281818181818182,0.00637355755699409,0.127414784162975,0.0478810255170895,0.0787066645685277,NA,-0.0174928855940005,0.357091019402138,NA,13.71039,47.12,479.68,0.07,0.0600000000000001,0.01,0.00575416091997579,0.00121277469585219,0.00930709802132734,0.00152128315130762,0.00366111660483041,0.00172841808124987,0.00276142359525425,NA,0.0020885463908192,0.00258724778668084,NA,0.386247943215833,2.52506207082885,26.0189612876512,0.014755532945589,0.0137342186724184,0.00575416091997579,300
"implant","B_abund","pursue03_erdu_r05","single",0,0.00352551834130782,0.0185714285714286,0.00428042030209213,0.0989626375338768,0.0507049700983088,0.0723388911599952,NA,NA,NA,NA,0.0436200000000001,47.12,479.68,0.05,0.0500000000000001,0,0,0.00115150702012162,0.00754075677658641,0.0011963597130142,0.00335149225660887,0.001643455740083,0.00250026280916238,NA,NA,NA,NA,0.000212923589227452,2.52506207082885,26.0189612876512,0.0126040817299072,0.0126040817299072,0,300
"implant","B_abund","pursue03_erlc","single",0.01,0.00591781257957729,0.0402380952380952,0.00907024778433808,0.14375097662187,0.0470869192029683,0.0786091217555316,NA,-0.0164125615833253,0.345050989349085,NA,0.0600200000000001,47.13,479.83,0.1,0.0900000000000001,0.01,0.00575416091997579,0.00129579224620832,0.0104533169771432,0.00176268814665352,0.00418526227219906,0.00158862373271722,0.00276682645081794,NA,0.0019970725673172,0.00247331979528796,NA,0.000383870449161084,2.52470939418453,26.0139916751785,0.0173494479589872,0.0165503185310211,0.00575416091997579,300
"implant","B_abund","wilcoxon_tss","single",0.0283333333333333,0.00458065953654189,0.0504761904761905,0.00498065953654189,0.103073443370428,0.0555072913885654,0.0809265075445658,NA,-0.0389848127642871,1.58613653799657,NA,0.27077,47.13,479.83,0.19,0.0800000000000001,0.11,0.00873395965653902,0.00166081787147021,0.0120846105902738,0.00167303217111188,0.00301589255112685,0.00190309453470017,0.00288939150020971,NA,0.0203004829355079,0.0279764948042986,NA,0.0135868022107625,2.52470939418453,26.0139916751785,0.0546775283551059,0.0267279118320719,0.0336169649797265,300
"implant","B_abund","zicoseq","single",0.03,0.00688292239023488,0.0945151515151515,0.011203036162126,0.118702814483351,0.0600459771410018,0.0771137570190718,NA,NA,NA,NA,119.29426,47.13,479.83,0.27,0.15,0.12,0.00799247137387475,0.00202459197341238,0.0156008116718364,0.00229266671382064,0.00363481708477983,0.00223038432049205,0.0028278152297031,NA,NA,NA,NA,6.38750000695401,2.52470939418453,26.0139916751785,0.0529118658888483,0.0250417711235317,0.0427170828109739,300
"implant","B_allup","adapt","single",0.0700102675280105,0.111340776913316,0.09523710019164,0.138437175193486,0.36412051987458,0.0493689514452139,0.0753652742353359,NA,0.0129884192955959,1.29965926363849,NA,0.622199999999996,49.31,476.33,6.1,5.63,0.47,0.0107825511785656,0.00523207691043404,0.0108727050427986,0.0062367715078916,0.00712184009548731,0.00170417906928005,0.0025776531478955,NA,0.0183621533085866,0.020919948994257,NA,0.0269730622465545,2.64550726622555,25.6343911643693,0.392019042606206,0.362696607967924,0.0671717212357943,300
"implant","B_allup","aldex2","single",0,0.0446218935082339,0.00125,0.05827084009612,0.272492622808619,0.0041616652661045,0.272682899289509,NA,-0.04726751276552,0.694341427252418,NA,17.38894,49.31,476.33,1.88,1.88,0,0,0.00291720103953001,0.000719270114996973,0.00345614129222248,0.0049446485190854,0.000333096973743084,0.00285653246312386,NA,0.00165370375369904,0.00829567519159503,NA,0.90380859909644,2.64550726622555,25.6343911643693,0.117179792109944,0.117179792109944,0,300
"implant","B_allup","ancombc2","single",0.009,0.0263614602397971,0.009,0.0263614602397971,0.103515973717076,0.465242150012555,0.454140325720421,NA,-0.0809663815742283,0.841047333038748,0.499806647785112,111.51908,49.31,476.33,1.24,1.21,0.03,0.00366626125254412,0.00211886689708422,0.00366626125254412,0.00211886689708422,0.00381025048748576,0.0034522488427479,0.00294121357925499,NA,0.00873770985502247,0.0069032915652151,0.00335104528172911,6.39388868856697,2.64550726622555,25.6343911643693,0.0896369489033158,0.087436551291049,0.0128146028741722,300
"implant","B_allup","corncob","single",0.61695838768325,0.0885067243901561,0.693596149730923,0.127280905072161,0.152908886120058,0.121090992810464,0.117292798281187,NA,NA,NA,NA,17.12095,49.27,476.23,11.2,3.38,7.82,0.0177720511470862,0.0049134963542131,0.012791247978917,0.00633473297133875,0.00427180879982077,0.00254564281322513,0.00371075417584628,NA,NA,NA,NA,0.925902339684796,2.64395385232877,25.6302025210669,0.764338960686123,0.228090810994658,0.576425381758807,300
"implant","B_allup","fastancom","single",0.0209336219336219,0.0544884999413933,0.0414310268584462,0.0662750293318408,0.20836852775378,0.0441881809112314,0.137939900042434,NA,-0.210436199946061,0.484165258700523,NA,0.0480800000000055,49.31,476.33,2.53,2.35,0.18,0.00427362656698855,0.00336860310951695,0.00758282722270845,0.00354423419450024,0.00592248560477662,0.00310801934788032,0.00489577624261056,NA,0.00892241362144145,0.00587037889559107,NA,0.00178897926839381,2.64550726622555,25.6343911643693,0.168894695180757,0.148431036428541,0.0403827838412514,300
"implant","B_allup","ldm","single",0.0704402264402264,0.0673063099732707,0.131657792997396,0.0870301466902747,0.283218087854863,0.0528347242782057,0.07686213317529,NA,NA,NA,NA,22.70311,49.31,476.33,3.15,2.89,0.26,0.010476285818685,0.00407687558221222,0.0136697943561495,0.00480455168190785,0.00623440455850287,0.00179319046613802,0.00297006945231881,NA,NA,NA,NA,1.6223404335509,2.64550726622555,25.6343911643693,0.200730272107792,0.192657007160463,0.0333422507581406,300
