"axis","simulator","template","regime_id","replicate","n_samples","n_features_total","n_features_tested","m_requested","m_clamped"
"A","house","hmp_stool","R14",20,100,500,293,500,FALSE
"A","house","hmp_stool","R15",1,100,500,301,500,FALSE
"A","house","hmp_stool","R15",1,100,500,301,500,FALSE
"A","house","hmp_stool","R15",2,100,500,279,500,FALSE
"A","house","hmp_stool","R15",2,100,500,279,500,FALSE
"A","house","hmp_stool","R15",3,100,500,283,500,FALSE
"A","house","hmp_stool","R15",3,100,500,283,500,FALSE
"A","house","hmp_stool","R15",4,100,500,279,500,FALSE
"A","house","hmp_stool","R15",4,100,500,279,500,FALSE
"A","house","hmp_stool","R15",5,100,500,289,500,FALSE
"A","house","hmp_stool","R15",5,100,500,289,500,FALSE
"A","house","hmp_stool","R15",6,100,500,306,500,FALSE
"A","house","hmp_stool","R15",6,100,500,306,500,FALSE
"A","house","hmp_stool","R15",7,100,500,272,500,FALSE
"A","house","hmp_stool","R15",7,100,500,272,500,FALSE
"A","house","hmp_stool","R15",8,100,500,290,500,FALSE
"A","house","hmp_stool","R15",8,100,500,290,500,FALSE
"A","house","hmp_stool","R15",9,100,500,285,500,FALSE
"A","house","hmp_stool","R15",9,100,500,285,500,FALSE
"A","house","hmp_stool","R15",10,100,500,295,500,FALSE
"A","house","hmp_stool","R15",10,100,500,295,500,FALSE
"A","house","hmp_stool","R15",11,100,500,301,500,FALSE
"A","house","hmp_stool","R15",11,100,500,301,500,FALSE
"A","house","hmp_stool","R15",12,100,500,274,500,FALSE
"A","house","hmp_stool","R15",12,100,500,274,500,FALSE
"A","house","hmp_stool","R15",13,100,500,306,500,FALSE
"A","house","hmp_stool","R15",13,100,500,306,500,FALSE
"A","house","hmp_stool","R15",14,100,500,271,500,FALSE
"A","house","hmp_stool","R15",14,100,500,271,500,FALSE
"A","house","hmp_stool","R15",15,100,500,280,500,FALSE
"A","house","hmp_stool","R15",15,100,500,280,500,FALSE
"A","house","hmp_stool","R15",16,100,500,291,500,FALSE
"A","house","hmp_stool","R15",16,100,500,291,500,FALSE
"A","house","hmp_stool","R15",17,100,500,282,500,FALSE
"A","house","hmp_stool","R15",17,100,500,282,500,FALSE
"A","house","hmp_stool","R15",18,100,500,277,500,FALSE
"A","house","hmp_stool","R15",18,100,500,277,500,FALSE
"A","house","hmp_stool","R15",19,100,500,283,500,FALSE
"A","house","hmp_stool","R15",19,100,500,283,500,FALSE
"A","house","hmp_stool","R15",20,100,500,282,500,FALSE
"A","house","hmp_stool","R15",20,100,500,282,500,FALSE
"A","house","hmp_stool","R16",1,100,500,288,500,FALSE
"A","house","hmp_stool","R16",1,100,500,288,500,FALSE
"A","house","hmp_stool","R16",2,100,500,262,500,FALSE
"A","house","hmp_stool","R16",2,100,500,262,500,FALSE
"A","house","hmp_stool","R16",3,100,500,279,500,FALSE
"A","house","hmp_stool","R16",3,100,500,279,500,FALSE
"A","house","hmp_stool","R16",4,100,500,286,500,FALSE
"A","house","hmp_stool","R16",4,100,500,286,500,FALSE
"A","house","hmp_stool","R16",5,100,500,287,500,FALSE
"A","house","hmp_stool","R16",5,100,500,287,500,FALSE
"A","house","hmp_stool","R16",6,100,500,301,500,FALSE
"A","house","hmp_stool","R16",6,100,500,301,500,FALSE
"A","house","hmp_stool","R16",7,100,500,299,500,FALSE
"A","house","hmp_stool","R16",7,100,500,299,500,FALSE
"A","house","hmp_stool","R16",8,100,500,290,500,FALSE
"A","house","hmp_stool","R16",8,100,500,290,500,FALSE
"A","house","hmp_stool","R16",9,100,500,308,500,FALSE
"A","house","hmp_stool","R16",9,100,500,308,500,FALSE
"A","house","hmp_stool","R16",10,100,500,270,500,FALSE
"A","house","hmp_stool","R16",10,100,500,270,500,FALSE
"A","house","hmp_stool","R16",11,100,500,284,500,FALSE
"A","house","hmp_stool","R16",11,100,500,284,500,FALSE
"A","house","hmp_stool","R16",12,100,500,290,500,FALSE
"A","house","hmp_stool","R16",12,100,500,290,500,FALSE
"A","house","hmp_stool","R16",13,100,500,285,500,FALSE
"A","house","hmp_stool","R16",13,100,500,285,500,FALSE
"A","house","hmp_stool","R16",14,100,500,272,500,FALSE
"A","house","hmp_stool","R16",14,100,500,272,500,FALSE
"A","house","hmp_stool","R16",15,100,500,287,500,FALSE
"A","house","hmp_stool","R16",15,100,500,287,500,FALSE
"A","house","hmp_stool","R16",16,100,500,284,500,FALSE
"A","house","hmp_stool","R16",16,100,500,284,500,FALSE
"A","house","hmp_stool","R16",17,100,500,298,500,FALSE
"A","house","hmp_stool","R16",17,100,500,298,500,FALSE
"A","house","hmp_stool","R16",18,100,500,294,500,FALSE
"A","house","hmp_stool","R16",18,100,500,294,500,FALSE
"A","house","hmp_stool","R16",19,100,500,293,500,FALSE
"A","house","hmp_stool","R16",19,100,500,293,500,FALSE
"A","house","hmp_stool","R16",20,100,500,291,500,FALSE
"A","house","hmp_stool","R16",20,100,500,291,500,FALSE
"A","house","hmp_stool","R17",1,100,500,297,500,FALSE
"A","house","hmp_stool","R17",1,100,500,297,500,FALSE
"A","house","hmp_stool","R17",2,100,500,287,500,FALSE
"A","house","hmp_stool","R17",2,100,500,287,500,FALSE
"A","house","hmp_stool","R17",3,100,500,299,500,FALSE
"A","house","hmp_stool","R17",3,100,500,299,500,FALSE
"A","house","hmp_stool","R17",4,100,500,295,500,FALSE
"A","house","hmp_stool","R17",4,100,500,295,500,FALSE
"A","house","hmp_stool","R17",5,100,500,302,500,FALSE
"A","house","hmp_stool","R17",5,100,500,302,500,FALSE
"A","house","hmp_stool","R17",6,100,500,296,500,FALSE
"A","house","hmp_stool","R17",6,100,500,296,500,FALSE
"A","house","hmp_stool","R17",7,100,500,296,500,FALSE
"A","house","hmp_stool","R17",7,100,500,296,500,FALSE
"A","house","hmp_stool","R17",8,100,500,289,500,FALSE
"A","house","hmp_stool","R17",8,100,500,289,500,FALSE
"A","house","hmp_stool","R17",9,100,500,299,500,FALSE
"A","house","hmp_stool","R17",9,100,500,299,500,FALSE
"A","house","hmp_stool","R17",10,100,500,273,500,FALSE
"A","house","hmp_stool","R17",10,100,500,273,500,FALSE
"A","house","hmp_stool","R17",11,100,500,304,500,FALSE
"A","house","hmp_stool","R17",11,100,500,304,500,FALSE
"A","house","hmp_stool","R17",12,100,500,299,500,FALSE
"A","house","hmp_stool","R17",12,100,500,299,500,FALSE
"A","house","hmp_stool","R17",13,100,500,298,500,FALSE
"A","house","hmp_stool","R17",13,100,500,298,500,FALSE
"A","house","hmp_stool","R17",14,100,500,296,500,FALSE
"A","house","hmp_stool","R17",14,100,500,296,500,FALSE
"A","house","hmp_stool","R17",15,100,500,311,500,FALSE
"A","house","hmp_stool","R17",15,100,500,311,500,FALSE
"A","house","hmp_stool","R17",16,100,500,297,500,FALSE
"A","house","hmp_stool","R17",16,100,500,297,500,FALSE
"A","house","hmp_stool","R17",17,100,500,309,500,FALSE
"A","house","hmp_stool","R17",17,100,500,309,500,FALSE
"A","house","hmp_stool","R17",18,100,500,314,500,FALSE
"A","house","hmp_stool","R17",18,100,500,314,500,FALSE
"A","house","hmp_stool","R17",19,100,500,284,500,FALSE
"A","house","hmp_stool","R17",19,100,500,284,500,FALSE
"A","house","hmp_stool","R17",20,100,500,293,500,FALSE
"A","house","hmp_stool","R17",20,100,500,293,500,FALSE
"A","house","hmp_stool","R18",1,100,500,299,500,FALSE
"A","house","hmp_stool","R18",1,100,500,299,500,FALSE
"A","house","hmp_stool","R18",2,100,500,311,500,FALSE
"A","house","hmp_stool","R18",2,100,500,311,500,FALSE
"A","house","hmp_stool","R18",3,100,500,292,500,FALSE
"A","house","hmp_stool","R18",3,100,500,292,500,FALSE
"A","house","hmp_stool","R18",4,100,500,313,500,FALSE
"A","house","hmp_stool","R18",4,100,500,313,500,FALSE
"A","house","hmp_stool","R18",5,100,500,305,500,FALSE
"A","house","hmp_stool","R18",5,100,500,305,500,FALSE
"A","house","hmp_stool","R18",6,100,500,295,500,FALSE
"A","house","hmp_stool","R18",6,100,500,295,500,FALSE
"A","house","hmp_stool","R18",7,100,500,290,500,FALSE
"A","house","hmp_stool","R18",7,100,500,290,500,FALSE
"A","house","hmp_stool","R18",8,100,500,293,500,FALSE
"A","house","hmp_stool","R18",8,100,500,293,500,FALSE
"A","house","hmp_stool","R18",9,100,500,297,500,FALSE
"A","house","hmp_stool","R18",9,100,500,297,500,FALSE
"A","house","hmp_stool","R18",10,100,500,304,500,FALSE
"A","house","hmp_stool","R18",10,100,500,304,500,FALSE
"A","house","hmp_stool","R18",11,100,500,306,500,FALSE
"A","house","hmp_stool","R18",11,100,500,306,500,FALSE
"A","house","hmp_stool","R18",12,100,500,315,500,FALSE
"A","house","hmp_stool","R18",12,100,500,315,500,FALSE
"A","house","hmp_stool","R18",13,100,500,282,500,FALSE
"A","house","hmp_stool","R18",13,100,500,282,500,FALSE
"A","house","hmp_stool","R18",14,100,500,291,500,FALSE
"A","house","hmp_stool","R18",14,100,500,291,500,FALSE
"A","house","hmp_stool","R18",15,100,500,307,500,FALSE
"A","house","hmp_stool","R18",15,100,500,307,500,FALSE
"A","house","hmp_stool","R18",16,100,500,282,500,FALSE
"A","house","hmp_stool","R18",16,100,500,282,500,FALSE
"A","house","hmp_stool","R18",17,100,500,287,500,FALSE
"A","house","hmp_stool","R18",17,100,500,287,500,FALSE
"A","house","hmp_stool","R18",18,100,500,293,500,FALSE
"A","house","hmp_stool","R18",18,100,500,293,500,FALSE
"A","house","hmp_stool","R18",19,100,500,280,500,FALSE
"A","house","hmp_stool","R18",19,100,500,280,500,FALSE
"A","house","hmp_stool","R18",20,100,500,304,500,FALSE
"A","house","hmp_stool","R18",20,100,500,304,500,FALSE
"A","house","hmp_stool","R19",1,100,500,286,500,FALSE
"A","house","hmp_stool","R19",1,100,500,286,500,FALSE
"A","house","hmp_stool","R19",2,100,500,305,500,FALSE
"A","house","hmp_stool","R19",2,100,500,305,500,FALSE
"A","house","hmp_stool","R19",3,100,500,308,500,FALSE
"A","house","hmp_stool","R19",3,100,500,308,500,FALSE
"A","house","hmp_stool","R19",4,100,500,300,500,FALSE
"A","house","hmp_stool","R19",4,100,500,300,500,FALSE
"A","house","hmp_stool","R19",5,100,500,311,500,FALSE
"A","house","hmp_stool","R19",5,100,500,311,500,FALSE
"A","house","hmp_stool","R19",6,100,500,320,500,FALSE
"A","house","hmp_stool","R19",6,100,500,320,500,FALSE
"A","house","hmp_stool","R19",7,100,500,294,500,FALSE
"A","house","hmp_stool","R19",7,100,500,294,500,FALSE
"A","house","hmp_stool","R19",8,100,500,295,500,FALSE
"A","house","hmp_stool","R19",8,100,500,295,500,FALSE
"A","house","hmp_stool","R19",9,100,500,299,500,FALSE
"A","house","hmp_stool","R19",9,100,500,299,500,FALSE
"A","house","hmp_stool","R19",10,100,500,286,500,FALSE
"A","house","hmp_stool","R19",10,100,500,286,500,FALSE
"A","house","hmp_stool","R19",11,100,500,287,500,FALSE
"A","house","hmp_stool","R19",11,100,500,287,500,FALSE
"A","house","hmp_stool","R19",12,100,500,299,500,FALSE
"A","house","hmp_stool","R19",12,100,500,299,500,FALSE
"A","house","hmp_stool","R19",13,100,500,296,500,FALSE
"A","house","hmp_stool","R19",13,100,500,296,500,FALSE
"A","house","hmp_stool","R19",14,100,500,307,500,FALSE
"A","house","hmp_stool","R19",14,100,500,307,500,FALSE
"A","house","hmp_stool","R19",15,100,500,309,500,FALSE
"A","house","hmp_stool","R19",15,100,500,309,500,FALSE
"A","house","hmp_stool","R19",16,100,500,308,500,FALSE
"A","house","hmp_stool","R19",16,100,500,308,500,FALSE
"A","house","hmp_stool","R19",17,100,500,301,500,FALSE
"A","house","hmp_stool","R19",17,100,500,301,500,FALSE
"A","house","hmp_stool","R19",18,100,500,304,500,FALSE
"A","house","hmp_stool","R19",18,100,500,304,500,FALSE
"A","house","hmp_stool","R19",19,100,500,307,500,FALSE
"A","house","hmp_stool","R19",19,100,500,307,500,FALSE
"A","house","hmp_stool","R19",20,100,500,304,500,FALSE
"A","house","hmp_stool","R19",20,100,500,304,500,FALSE
"A","house","hmp_stool","R20",1,100,500,287,500,FALSE
"A","house","hmp_stool","R20",1,100,500,287,500,FALSE
"A","house","hmp_stool","R20",2,100,500,285,500,FALSE
"A","house","hmp_stool","R20",2,100,500,285,500,FALSE
"A","house","hmp_stool","R20",3,100,500,284,500,FALSE
"A","house","hmp_stool","R20",3,100,500,284,500,FALSE
"A","house","hmp_stool","R20",4,100,500,281,500,FALSE
"A","house","hmp_stool","R20",4,100,500,281,500,FALSE
"A","house","hmp_stool","R20",5,100,500,290,500,FALSE
"A","house","hmp_stool","R20",5,100,500,290,500,FALSE
"A","house","hmp_stool","R20",6,100,500,305,500,FALSE
"A","house","hmp_stool","R20",6,100,500,305,500,FALSE
"A","house","hmp_stool","R20",7,100,500,276,500,FALSE
"A","house","hmp_stool","R20",7,100,500,276,500,FALSE
"A","house","hmp_stool","R20",8,100,500,276,500,FALSE
"A","house","hmp_stool","R20",8,100,500,276,500,FALSE
"A","house","hmp_stool","R20",9,100,500,285,500,FALSE
"A","house","hmp_stool","R20",9,100,500,285,500,FALSE
"A","house","hmp_stool","R20",10,100,500,271,500,FALSE
"A","house","hmp_stool","R20",10,100,500,271,500,FALSE
"A","house","hmp_stool","R20",11,100,500,289,500,FALSE
"A","house","hmp_stool","R20",11,100,500,289,500,FALSE
"A","house","hmp_stool","R20",12,100,500,297,500,FALSE
"A","house","hmp_stool","R20",12,100,500,297,500,FALSE
"A","house","hmp_stool","R20",13,100,500,294,500,FALSE
"A","house","hmp_stool","R20",13,100,500,294,500,FALSE
"A","house","hmp_stool","R20",14,100,500,284,500,FALSE
"A","house","hmp_stool","R20",14,100,500,284,500,FALSE
"A","house","hmp_stool","R20",15,100,500,286,500,FALSE
"A","house","hmp_stool","R20",15,100,500,286,500,FALSE
"A","house","hmp_stool","R20",16,100,500,267,500,FALSE
"A","house","hmp_stool","R20",16,100,500,267,500,FALSE
"A","house","hmp_stool","R20",17,100,500,297,500,FALSE
"A","house","hmp_stool","R20",17,100,500,297,500,FALSE
"A","house","hmp_stool","R20",18,100,500,290,500,FALSE
"A","house","hmp_stool","R20",18,100,500,290,500,FALSE
"A","house","hmp_stool","R20",19,100,500,292,500,FALSE
"A","house","hmp_stool","R20",19,100,500,292,500,FALSE
"A","house","hmp_stool","R20",20,100,500,295,500,FALSE
"A","house","hmp_stool","R20",20,100,500,295,500,FALSE
"A","house","hmp_stool","R21",1,100,500,283,500,FALSE
"A","house","hmp_stool","R21",1,100,500,283,500,FALSE
"A","house","hmp_stool","R21",2,100,500,294,500,FALSE
"A","house","hmp_stool","R21",2,100,500,294,500,FALSE
"A","house","hmp_stool","R21",3,100,500,288,500,FALSE
"A","house","hmp_stool","R21",3,100,500,288,500,FALSE
"A","house","hmp_stool","R21",4,100,500,291,500,FALSE
"A","house","hmp_stool","R21",4,100,500,291,500,FALSE
"A","house","hmp_stool","R21",5,100,500,274,500,FALSE
"A","house","hmp_stool","R21",5,100,500,274,500,FALSE
"A","house","hmp_stool","R21",6,100,500,294,500,FALSE
"A","house","hmp_stool","R21",6,100,500,294,500,FALSE
"A","house","hmp_stool","R21",7,100,500,287,500,FALSE
"A","house","hmp_stool","R21",7,100,500,287,500,FALSE
"A","house","hmp_stool","R21",8,100,500,288,500,FALSE
"A","house","hmp_stool","R21",8,100,500,288,500,FALSE
"A","house","hmp_stool","R21",9,100,500,277,500,FALSE
"A","house","hmp_stool","R21",9,100,500,277,500,FALSE
"A","house","hmp_stool","R21",10,100,500,304,500,FALSE
"A","house","hmp_stool","R21",10,100,500,304,500,FALSE
"A","house","hmp_stool","R21",11,100,500,294,500,FALSE
"A","house","hmp_stool","R21",11,100,500,294,500,FALSE
"A","house","hmp_stool","R21",12,100,500,286,500,FALSE
"A","house","hmp_stool","R21",12,100,500,286,500,FALSE
"A","house","hmp_stool","R21",13,100,500,290,500,FALSE
"A","house","hmp_stool","R21",13,100,500,290,500,FALSE
"A","house","hmp_stool","R21",14,100,500,278,500,FALSE
"A","house","hmp_stool","R21",14,100,500,278,500,FALSE
"A","house","hmp_stool","R21",15,100,500,290,500,FALSE
"A","house","hmp_stool","R21",15,100,500,290,500,FALSE
"A","house","hmp_stool","R21",16,100,500,280,500,FALSE
"A","house","hmp_stool","R21",16,100,500,280,500,FALSE
"A","house","hmp_stool","R21",17,100,500,291,500,FALSE
"A","house","hmp_stool","R21",17,100,500,291,500,FALSE
"A","house","hmp_stool","R21",18,100,500,279,500,FALSE
"A","house","hmp_stool","R21",18,100,500,279,500,FALSE
"A","house","hmp_stool","R21",19,100,500,267,500,FALSE
"A","house","hmp_stool","R21",19,100,500,267,500,FALSE
"A","house","hmp_stool","R21",20,100,500,283,500,FALSE
"A","house","hmp_stool","R21",20,100,500,283,500,FALSE
"A","house","hmp_stool","R22",1,100,500,291,500,FALSE
"A","house","hmp_stool","R22",1,100,500,291,500,FALSE
"A","house","hmp_stool","R22",2,100,500,299,500,FALSE
"A","house","hmp_stool","R22",2,100,500,299,500,FALSE
"A","house","hmp_stool","R22",3,100,500,295,500,FALSE
"A","house","hmp_stool","R22",3,100,500,295,500,FALSE
"A","house","hmp_stool","R22",4,100,500,294,500,FALSE
"A","house","hmp_stool","R22",4,100,500,294,500,FALSE
"A","house","hmp_stool","R22",5,100,500,279,500,FALSE
"A","house","hmp_stool","R22",5,100,500,279,500,FALSE
"A","house","hmp_stool","R22",6,100,500,295,500,FALSE
"A","house","hmp_stool","R22",6,100,500,295,500,FALSE
"A","house","hmp_stool","R22",7,100,500,293,500,FALSE
"A","house","hmp_stool","R22",7,100,500,293,500,FALSE
"A","house","hmp_stool","R22",8,100,500,290,500,FALSE
"A","house","hmp_stool","R22",8,100,500,290,500,FALSE
"A","house","hmp_stool","R22",9,100,500,295,500,FALSE
"A","house","hmp_stool","R22",9,100,500,295,500,FALSE
"A","house","hmp_stool","R22",10,100,500,296,500,FALSE
"A","house","hmp_stool","R22",10,100,500,296,500,FALSE
"A","house","hmp_stool","R22",11,100,500,278,500,FALSE
"A","house","hmp_stool","R22",11,100,500,278,500,FALSE
"A","house","hmp_stool","R22",12,100,500,294,500,FALSE
"A","house","hmp_stool","R22",12,100,500,294,500,FALSE
"A","house","hmp_stool","R22",13,100,500,288,500,FALSE
"A","house","hmp_stool","R22",13,100,500,288,500,FALSE
"A","house","hmp_stool","R22",14,100,500,296,500,FALSE
"A","house","hmp_stool","R22",14,100,500,296,500,FALSE
"A","house","hmp_stool","R22",15,100,500,299,500,FALSE
"A","house","hmp_stool","R22",15,100,500,299,500,FALSE
"A","house","hmp_stool","R22",16,100,500,310,500,FALSE
"A","house","hmp_stool","R22",16,100,500,310,500,FALSE
"A","house","hmp_stool","R22",17,100,500,265,500,FALSE
"A","house","hmp_stool","R22",17,100,500,265,500,FALSE
"A","house","hmp_stool","R22",18,100,500,296,500,FALSE
"A","house","hmp_stool","R22",18,100,500,296,500,FALSE
"A","house","hmp_stool","R22",19,100,500,290,500,FALSE
"A","house","hmp_stool","R22",19,100,500,290,500,FALSE
"A","house","hmp_stool","R22",20,100,500,280,500,FALSE
"A","house","hmp_stool","R22",20,100,500,280,500,FALSE
"A","house","hmp_stool","R23",1,100,500,277,500,FALSE
"A","house","hmp_stool","R23",1,100,500,277,500,FALSE
"A","house","hmp_stool","R23",2,100,500,270,500,FALSE
"A","house","hmp_stool","R23",2,100,500,270,500,FALSE
"A","house","hmp_stool","R23",3,100,500,251,500,FALSE
"A","house","hmp_stool","R23",3,100,500,251,500,FALSE
"A","house","hmp_stool","R23",4,100,500,271,500,FALSE
"A","house","hmp_stool","R23",4,100,500,271,500,FALSE
"A","house","hmp_stool","R23",5,100,500,256,500,FALSE
"A","house","hmp_stool","R23",5,100,500,256,500,FALSE
"A","house","hmp_stool","R23",6,100,500,278,500,FALSE
"A","house","hmp_stool","R23",6,100,500,278,500,FALSE
"A","house","hmp_stool","R23",7,100,500,274,500,FALSE
"A","house","hmp_stool","R23",7,100,500,274,500,FALSE
"A","house","hmp_stool","R23",8,100,500,277,500,FALSE
"A","house","hmp_stool","R23",8,100,500,277,500,FALSE
"A","house","hmp_stool","R23",9,100,500,267,500,FALSE
"A","house","hmp_stool","R23",9,100,500,267,500,FALSE
"A","house","hmp_stool","R23",10,100,500,263,500,FALSE
"A","house","hmp_stool","R23",10,100,500,263,500,FALSE
"A","house","hmp_stool","R23",11,100,500,281,500,FALSE
"A","house","hmp_stool","R23",11,100,500,281,500,FALSE
"A","house","hmp_stool","R23",12,100,500,270,500,FALSE
"A","house","hmp_stool","R23",12,100,500,270,500,FALSE
"A","house","hmp_stool","R23",13,100,500,255,500,FALSE
"A","house","hmp_stool","R23",13,100,500,255,500,FALSE
"A","house","hmp_stool","R23",14,100,500,264,500,FALSE
"A","house","hmp_stool","R23",14,100,500,264,500,FALSE
"A","house","hmp_stool","R23",15,100,500,257,500,FALSE
"A","house","hmp_stool","R23",15,100,500,257,500,FALSE
"A","house","hmp_stool","R23",16,100,500,275,500,FALSE
"A","house","hmp_stool","R23",16,100,500,275,500,FALSE
"A","house","hmp_stool","R23",17,100,500,256,500,FALSE
"A","house","hmp_stool","R23",17,100,500,256,500,FALSE
"A","house","hmp_stool","R23",18,100,500,280,500,FALSE
"A","house","hmp_stool","R23",18,100,500,280,500,FALSE
"A","house","hmp_stool","R23",19,100,500,266,500,FALSE
"A","house","hmp_stool","R23",19,100,500,266,500,FALSE
"A","house","hmp_stool","R23",20,100,500,273,500,FALSE
"A","house","hmp_stool","R23",20,100,500,273,500,FALSE
"A","house","hmp_stool","R24",1,100,500,288,500,FALSE
"A","house","hmp_stool","R24",1,100,500,288,500,FALSE
"A","house","hmp_stool","R24",2,100,500,284,500,FALSE
"A","house","hmp_stool","R24",2,100,500,284,500,FALSE
"A","house","hmp_stool","R24",3,100,500,297,500,FALSE
"A","house","hmp_stool","R24",3,100,500,297,500,FALSE
"A","house","hmp_stool","R24",4,100,500,288,500,FALSE
"A","house","hmp_stool","R24",4,100,500,288,500,FALSE
"A","house","hmp_stool","R24",5,100,500,270,500,FALSE
"A","house","hmp_stool","R24",5,100,500,270,500,FALSE
"A","house","hmp_stool","R24",6,100,500,278,500,FALSE
"A","house","hmp_stool","R24",6,100,500,278,500,FALSE
"A","house","hmp_stool","R24",7,100,500,277,500,FALSE
"A","house","hmp_stool","R24",7,100,500,277,500,FALSE
"A","house","hmp_stool","R24",8,100,500,296,500,FALSE
"A","house","hmp_stool","R24",8,100,500,296,500,FALSE
"A","house","hmp_stool","R24",9,100,500,267,500,FALSE
"A","house","hmp_stool","R24",9,100,500,267,500,FALSE
"A","house","hmp_stool","R24",10,100,500,285,500,FALSE
"A","house","hmp_stool","R24",10,100,500,285,500,FALSE
"A","house","hmp_stool","R24",11,100,500,283,500,FALSE
"A","house","hmp_stool","R24",11,100,500,283,500,FALSE
"A","house","hmp_stool","R24",12,100,500,292,500,FALSE
"A","house","hmp_stool","R24",12,100,500,292,500,FALSE
"A","house","hmp_stool","R24",13,100,500,277,500,FALSE
"A","house","hmp_stool","R24",13,100,500,277,500,FALSE
"A","house","hmp_stool","R24",14,100,500,284,500,FALSE
"A","house","hmp_stool","R24",14,100,500,284,500,FALSE
"A","house","hmp_stool","R24",15,100,500,280,500,FALSE
"A","house","hmp_stool","R24",15,100,500,280,500,FALSE
"A","house","hmp_stool","R24",16,100,500,274,500,FALSE
"A","house","hmp_stool","R24",16,100,500,274,500,FALSE
"A","house","hmp_stool","R24",17,100,500,292,500,FALSE
"A","house","hmp_stool","R24",17,100,500,292,500,FALSE
"A","house","hmp_stool","R24",18,100,500,283,500,FALSE
"A","house","hmp_stool","R24",18,100,500,283,500,FALSE
"A","house","hmp_stool","R24",19,100,500,305,500,FALSE
"A","house","hmp_stool","R24",19,100,500,305,500,FALSE
"A","house","hmp_stool","R24",20,100,500,296,500,FALSE
"A","house","hmp_stool","R24",20,100,500,296,500,FALSE
"A","house","hmp_stool","R25",1,100,500,274,500,FALSE
"A","house","hmp_stool","R25",1,100,500,274,500,FALSE
"A","house","hmp_stool","R25",2,100,500,261,500,FALSE
"A","house","hmp_stool","R25",2,100,500,261,500,FALSE
"A","house","hmp_stool","R25",3,100,500,257,500,FALSE
"A","house","hmp_stool","R25",3,100,500,257,500,FALSE
"A","house","hmp_stool","R25",4,100,500,262,500,FALSE
"A","house","hmp_stool","R25",4,100,500,262,500,FALSE
"A","house","hmp_stool","R25",5,100,500,280,500,FALSE
"A","house","hmp_stool","R25",5,100,500,280,500,FALSE
"A","house","hmp_stool","R25",6,100,500,245,500,FALSE
"A","house","hmp_stool","R25",6,100,500,245,500,FALSE
"A","house","hmp_stool","R25",7,100,500,248,500,FALSE
"A","house","hmp_stool","R25",7,100,500,248,500,FALSE
"A","house","hmp_stool","R25",8,100,500,270,500,FALSE
"A","house","hmp_stool","R25",8,100,500,270,500,FALSE
"A","house","hmp_stool","R25",9,100,500,257,500,FALSE
"A","house","hmp_stool","R25",9,100,500,257,500,FALSE
"A","house","hmp_stool","R25",10,100,500,253,500,FALSE
"A","house","hmp_stool","R25",10,100,500,253,500,FALSE
"A","house","hmp_stool","R25",11,100,500,266,500,FALSE
"A","house","hmp_stool","R25",11,100,500,266,500,FALSE
"A","house","hmp_stool","R25",12,100,500,252,500,FALSE
"A","house","hmp_stool","R25",12,100,500,252,500,FALSE
"A","house","hmp_stool","R25",13,100,500,267,500,FALSE
"A","house","hmp_stool","R25",13,100,500,267,500,FALSE
"A","house","hmp_stool","R25",14,100,500,256,500,FALSE
"A","house","hmp_stool","R25",14,100,500,256,500,FALSE
"A","house","hmp_stool","R25",15,100,500,263,500,FALSE
"A","house","hmp_stool","R25",15,100,500,263,500,FALSE
"A","house","hmp_stool","R25",16,100,500,268,500,FALSE
"A","house","hmp_stool","R25",16,100,500,268,500,FALSE
"A","house","hmp_stool","R25",17,100,500,249,500,FALSE
"A","house","hmp_stool","R25",17,100,500,249,500,FALSE
"A","house","hmp_stool","R25",18,100,500,262,500,FALSE
"A","house","hmp_stool","R25",18,100,500,262,500,FALSE
"A","house","hmp_stool","R25",19,100,500,273,500,FALSE
"A","house","hmp_stool","R25",19,100,500,273,500,FALSE
"A","house","hmp_stool","R25",20,100,500,252,500,FALSE
"A","house","hmp_stool","R25",20,100,500,252,500,FALSE
"A","house","hmp_vagina","R00",1,100,500,68,500,FALSE
"A","house","hmp_vagina","R00",1,100,500,68,500,FALSE
"A","house","hmp_vagina","R00",2,100,500,112,500,FALSE
"A","house","hmp_vagina","R00",2,100,500,112,500,FALSE
"A","house","hmp_vagina","R00",3,100,500,83,500,FALSE
"A","house","hmp_vagina","R00",3,100,500,83,500,FALSE
"A","house","hmp_vagina","R00",4,100,500,109,500,FALSE
"A","house","hmp_vagina","R00",4,100,500,109,500,FALSE
"A","house","hmp_vagina","R00",5,100,500,93,500,FALSE
"A","house","hmp_vagina","R00",5,100,500,93,500,FALSE
"A","house","hmp_vagina","R00",6,100,500,97,500,FALSE
"A","house","hmp_vagina","R00",6,100,500,97,500,FALSE
"A","house","hmp_vagina","R00",7,100,500,111,500,FALSE
"A","house","hmp_vagina","R00",7,100,500,111,500,FALSE
"A","house","hmp_vagina","R00",8,100,500,107,500,FALSE
"A","house","hmp_vagina","R00",8,100,500,107,500,FALSE
"A","house","hmp_vagina","R00",9,100,500,83,500,FALSE
"A","house","hmp_vagina","R00",9,100,500,83,500,FALSE
"A","house","hmp_vagina","R00",10,100,500,117,500,FALSE
"A","house","hmp_vagina","R00",10,100,500,117,500,FALSE
"A","house","hmp_vagina","R00",11,100,500,121,500,FALSE
"A","house","hmp_vagina","R00",11,100,500,121,500,FALSE
"A","house","hmp_vagina","R00",12,100,500,137,500,FALSE
