"axis","simulator","template","regime_id","replicate","method","method_version","runtime_s","arm","truth_scale","n_tested","n_pos","fdr_05","tpr_05","n_rej_05","fdr_10","tpr_10","n_rej_10","pauc10","fpr05","fpr01","ks_null","shadow","est_bias","est_rmse","ci_cover"
"A","mid","hmp_gingiva","R06",3,"maaslin3","1.2.0",9.378,"abundance","abs",209,0,0,NA,0,0,NA,0,NA,0.0717703349282297,0.0239234449760766,0.0703603823752138,NA,0.0874111085167161,0.718666213716617,NA
"A","mid","hmp_gingiva","R06",3,"maaslin3","1.2.0",9.378,"abundance","rel",209,0,0,NA,0,0,NA,0,NA,0.0717703349282297,0.0239234449760766,0.0703603823752138,NA,0.118489666026756,0.823902226580784,NA
"A","mid","hmp_gingiva","R06",3,"maaslin3","1.2.0",9.378,"presence","abs",208,0,0,NA,0,0,NA,0,NA,0.0336538461538462,0,0.067932879340758,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"maaslin3","1.2.0",9.378,"presence","rel",208,0,0,NA,0,0,NA,0,NA,0.0336538461538462,0,0.067932879340758,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"maaslin3","1.2.0",9.378,"combined","abs",209,0,0,NA,0,0,NA,0,NA,0.0669856459330144,0.0191387559808612,0.105004059954487,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"maaslin3","1.2.0",9.378,"combined","rel",209,167,0,0,0,0,0,0,0.286569717707442,0,0,0.28821158592344,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"aldex2","1.42.0",10.188,"single","abs",209,0,0,NA,0,0,NA,0,NA,0.0191387559808612,0,0.269938151357813,NA,-0.0103855671588684,0.467407953628248,NA
"A","mid","hmp_gingiva","R06",3,"aldex2","1.42.0",10.188,"single","rel",209,167,0,0,0,0,0,0,0.189620758483034,0,0,0.442964202427358,NA,0.0206929903511716,1.47619968866792,NA
"A","mid","hmp_gingiva","R06",3,"corncob","0.4.2",8.485,"single","abs",209,0,1,NA,1,1,NA,2,NA,0.100478468899522,0.0287081339712919,0.0829062830400507,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"corncob","0.4.2",8.485,"single","rel",209,167,0,0.00598802395209581,1,0,0.0119760479041916,2,0.814086113487311,0,0,0.664734133777885,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"ldm","6.0.1",2.666,"single","abs",209,0,0,NA,0,0,NA,0,NA,0.0574162679425837,0.0334928229665072,0.0278229665071771,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"ldm","6.0.1",2.666,"single","rel",209,167,0,0,0,0,0,0,0.593099515255204,0,0,0.56752380952381,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"locom","2.0",22.925,"single","abs",130,0,0,NA,0,0,NA,0,NA,0.0461538461538462,0,0.0898358858988781,NA,0.00975266005583432,0.623716533111608,NA
"A","mid","hmp_gingiva","R06",3,"locom","2.0",22.925,"single","rel",130,99,0,0,0,0,0,0,0.439882697947214,0,0,0.350758574533022,NA,0.0506162714460922,0.380828242545548,NA
"A","mid","hmp_gingiva","R06",3,"locom2","1.0",12.251,"single","abs",209,0,0,NA,0,0,NA,0,NA,0.0669856459330144,0.0334928229665072,0.0601273627708901,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"locom2","1.0",12.251,"single","rel",209,167,0,0,0,0,0,0,0.822640433418876,0,0,0.681924817254557,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"zicoseq","1.9",36.569,"single","abs",209,0,0,NA,0,0,NA,0,NA,0.062200956937799,0.00956937799043062,0.0767894736842105,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"zicoseq","1.9",36.569,"single","rel",209,167,0,0,0,0,0,0,0.245223838038209,0,0,0.326952380952381,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",3,"fastancom","0.0.4",0.0339999999999918,"single","abs",209,0,0,NA,0,0,NA,0,NA,0.0239234449760766,0,0.107937103781196,NA,0.0833308321996317,0.368750827952375,NA
"A","mid","hmp_gingiva","R06",3,"fastancom","0.0.4",0.0339999999999918,"single","rel",209,167,0,0,0,0,0,0,0.303678357570573,0,0,0.337971889456184,NA,0.114409389709672,1.01865666514186,NA
"A","mid","hmp_gingiva","R06",3,"adapt","1.4.0",0.326999999999998,"single","abs",209,0,0,NA,0,0,NA,0,NA,0.0526315789473684,0.00956937799043062,0.0755949447965537,NA,-0.0762702636051149,0.853093795582894,NA
"A","mid","hmp_gingiva","R06",3,"adapt","1.4.0",0.326999999999998,"single","rel",209,167,0,0,0,0,0,0,0.30938123752495,0,0,0.360461007131096,NA,-0.0451917060950748,0.860023611384452,NA
"A","mid","hmp_gingiva","R06",3,"fastemu","2.3.2.0",724.161,"single","abs",209,0,0,NA,0,0,NA,0,NA,0.0287081339712919,0.00478468899521531,0.119231796368269,NA,-0.0262395761577176,1.21705389974665,0.851674641148325
"A","mid","hmp_gingiva","R06",3,"fastemu","2.3.2.0",724.161,"single","rel",209,167,0,0,0,0,0,0,0.499001996007984,0,0,0.358724670112318,NA,0.00483898135232242,0.394036663121232,1
"A","mid","hmp_gingiva","R06",4,"wilcoxon_tss","4.5.3",0.138,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0318181818181818,0,0.0705072573839996,NA,-0.0736313455622587,1.12057311756361,NA
"A","mid","hmp_gingiva","R06",4,"wilcoxon_tss","4.5.3",0.138,"single","rel",220,178,0,0,0,0,0,0,0.193953986088818,0,0,0.32465763439817,NA,0.000813016288553194,0.0203163597422485,NA
"A","mid","hmp_gingiva","R06",4,"lm_logtss","4.5.3",0.0410000000000004,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0136363636363636,0,0.0839465502061834,NA,-0.00137661946799708,0.319984861884149,0.986363636363636
"A","mid","hmp_gingiva","R06",4,"lm_logtss","4.5.3",0.0410000000000004,"single","rel",220,178,0,0,0,0,0,0,0.282236490101659,0,0,0.319046794666754,NA,0.0730677423828148,0.973427016482019,0.540909090909091
"A","mid","hmp_gingiva","R06",4,"limma_logtss","3.66.0",0.0390000000000015,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0181818181818182,0,0.0866357680935714,NA,-0.00137661946799708,0.319984861884149,0.981818181818182
"A","mid","hmp_gingiva","R06",4,"limma_logtss","3.66.0",0.0390000000000015,"single","rel",220,178,0,0,0,0,0,0,0.280898876404494,0,0,0.322583126956356,NA,0.0730677423828148,0.973427016482019,0.536363636363636
"A","mid","hmp_gingiva","R06",4,"logistic_presence","4.5.3",0.227,"single","abs",218,0,0,NA,0,0,NA,0,NA,0.0412844036697248,0,0.146788856312409,NA,0.101878682593479,0.503149573087829,NA
"A","mid","hmp_gingiva","R06",4,"logistic_presence","4.5.3",0.227,"single","rel",218,177,0,0,0,0,0,0,0.146065867438335,0,0,0.219721784717515,NA,0.175697488953589,1.0307704289651,NA
"A","mid","hmp_gingiva","R06",4,"pursue","0.2.0",9.433,"abundance","abs",220,0,0,NA,0,0,NA,0,NA,0.0409090909090909,0.00454545454545455,0.061746235089969,NA,0.0110171782433531,0.628467183991162,0.959090909090909
"A","mid","hmp_gingiva","R06",4,"pursue","0.2.0",9.433,"abundance","rel",220,0,0,NA,0,0,NA,0,NA,0.0409090909090909,0.00454545454545455,0.061746235089969,NA,0.085461540094165,0.831754804583536,0.890909090909091
"A","mid","hmp_gingiva","R06",4,"pursue","0.2.0",9.433,"presence","abs",218,0,0,NA,0,0,NA,0,NA,0.0596330275229358,0.00458715596330275,0.136712420881123,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"pursue","0.2.0",9.433,"presence","rel",218,0,0,NA,0,0,NA,0,NA,0.0596330275229358,0.00458715596330275,0.136712420881123,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"pursue","0.2.0",9.433,"combined","abs",220,0,0,NA,0,0,NA,0,NA,0.05,0,0.104195855595619,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"pursue","0.2.0",9.433,"combined","rel",220,178,0,0,0,0,0,0,0.143124665596576,0.0238095238095238,0,0.288976613868224,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"linda","1.4",0.155000000000001,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0454545454545455,0.00454545454545455,0.0501294353059931,NA,-0.0448601331545694,0.308865621070311,0.954545454545455
"A","mid","hmp_gingiva","R06",4,"linda","1.4",0.155000000000001,"single","rel",220,178,0,0,0,0,0,0,0.271535580524345,0,0,0.275316058142082,NA,0.0295842286962425,1.00790562872282,0.5
"A","mid","hmp_gingiva","R06",4,"ancombc2","2.12.0",34.283,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.377272727272727,0.231818181818182,0.375166338949973,NA,-0.0693209012207779,0.640689950869596,0.6
"A","mid","hmp_gingiva","R06",4,"ancombc2","2.12.0",34.283,"single","rel",220,178,0,0,0,0,0,0,0.223381487426431,0.19047619047619,0.0714285714285714,0.176974120332905,NA,0.00512346063003398,0.814937829451334,0.509090909090909
"A","mid","hmp_gingiva","R06",4,"maaslin3","1.2.0",9.747,"abundance","abs",220,0,0,NA,0,0,NA,0,NA,0.0454545454545455,0,0.0411551472248255,NA,-0.108417817709374,0.652092776587969,NA
"A","mid","hmp_gingiva","R06",4,"maaslin3","1.2.0",9.747,"abundance","rel",220,0,0,NA,0,0,NA,0,NA,0.0454545454545455,0,0.0411551472248255,NA,-0.0339734558585625,0.809104841008775,NA
"A","mid","hmp_gingiva","R06",4,"maaslin3","1.2.0",9.747,"presence","abs",219,0,0,NA,0,0,NA,0,NA,0.0091324200913242,0,0.0990161045849932,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"maaslin3","1.2.0",9.747,"presence","rel",219,0,0,NA,0,0,NA,0,NA,0.0091324200913242,0,0.0990161045849932,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"maaslin3","1.2.0",9.747,"combined","abs",220,0,0,NA,0,0,NA,0,NA,0.0363636363636364,0,0.0681112217690142,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"maaslin3","1.2.0",9.747,"combined","rel",220,178,0,0,0,0,0,0,0.203317281968967,0,0,0.228106004940599,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"aldex2","1.42.0",11.929,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.00454545454545455,0,0.278870605507392,NA,0.00347323670546181,0.421368107168662,NA
"A","mid","hmp_gingiva","R06",4,"aldex2","1.42.0",11.929,"single","rel",220,178,0,0,0,0,0,0,0.100321027287319,0,0,0.364056706998333,NA,0.0779175985562737,1.37468624767082,NA
"A","mid","hmp_gingiva","R06",4,"corncob","0.4.2",9.44799999999999,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0954545454545455,0.0181818181818182,0.0751736855269283,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"corncob","0.4.2",9.44799999999999,"single","rel",220,178,0,0,0,0,0,0,0.791867308721241,0,0,0.658995126464472,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"ldm","6.0.1",2.64800000000001,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0272727272727273,0.00909090909090909,0.0593636363636364,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"ldm","6.0.1",2.64800000000001,"single","rel",220,178,0,0,0,0,0,0,0.600588550026752,0,0,0.612761904761905,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"locom","2.0",70.328,"single","abs",144,0,0,NA,0,0,NA,0,NA,0.0416666666666667,0.0208333333333333,0.0985513224338783,NA,0.0168500650162223,0.575021541971247,NA
"A","mid","hmp_gingiva","R06",4,"locom","2.0",70.328,"single","rel",144,108,0,0,0,0,0,0,0.29320987654321,0,0,0.4012132726697,NA,0.110703147720268,0.426496803677841,NA
"A","mid","hmp_gingiva","R06",4,"locom2","1.0",13.259,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0318181818181818,0.00909090909090909,0.0678927904388746,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"locom2","1.0",13.259,"single","rel",220,178,0,0,0,0,0,0,0.734349919743178,0,0,0.614592906464667,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"zicoseq","1.9",34.032,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0363636363636364,0.00909090909090909,0.0794545454545454,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"zicoseq","1.9",34.032,"single","rel",220,178,0,0,0,0,0,0,0.334403424291065,0,0,0.354380952380952,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",4,"fastancom","0.0.4",0.0299999999999727,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0272727272727273,0,0.0733589364813648,NA,-0.168964682267787,0.361852843857434,NA
"A","mid","hmp_gingiva","R06",4,"fastancom","0.0.4",0.0299999999999727,"single","rel",220,178,0,0,0,0,0,0,0.211342964151953,0,0,0.234943370055813,NA,-0.0945203204169751,0.975271937672714,NA
"A","mid","hmp_gingiva","R06",4,"adapt","1.4.0",0.323000000000036,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0272727272727273,0,0.0734799285087632,NA,0.026540305082783,0.779271780404621,NA
"A","mid","hmp_gingiva","R06",4,"adapt","1.4.0",0.323000000000036,"single","rel",220,178,0,0,0,0,0,0,0.267522739432852,0,0,0.291741668701602,NA,0.100984666933595,0.873331549109247,NA
"A","mid","hmp_gingiva","R06",4,"fastemu","2.3.2.0",615.656,"single","abs",220,0,0,NA,0,0,NA,0,NA,0.0454545454545455,0.00454545454545455,0.0836114796753408,NA,0.0508959682515152,1.14360154357678,0.854545454545454
"A","mid","hmp_gingiva","R06",4,"fastemu","2.3.2.0",615.656,"single","rel",220,178,0,0,0,0,0,0,0.359818084537186,0,0,0.377853155744064,NA,0.125340330102327,0.505762084245396,1
"A","mid","hmp_gingiva","R06",5,"wilcoxon_tss","4.5.3",0.153,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.0347826086956522,0.00434782608695652,0.0967829142032955,NA,-0.0828307952869698,1.10542787102196,NA
"A","mid","hmp_gingiva","R06",5,"wilcoxon_tss","4.5.3",0.153,"single","rel",230,165,0,0,0,0,0,0,0.117482517482517,0,0,0.170441792997686,NA,-0.00176767587874788,0.00833066590224623,NA
"A","mid","hmp_gingiva","R06",5,"lm_logtss","4.5.3",0.041999999999998,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.0434782608695652,0.00434782608695652,0.0963348763956177,NA,-0.0636427899948695,0.32231783713802,0.956521739130435
"A","mid","hmp_gingiva","R06",5,"lm_logtss","4.5.3",0.041999999999998,"single","rel",230,165,0,0,0,0,0,0,0.188344988344988,0,0,0.279229247638138,NA,0.0174203294133524,0.942795486096446,0.626086956521739
"A","mid","hmp_gingiva","R06",5,"limma_logtss","3.66.0",0.0400000000000027,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.0434782608695652,0,0.0969461045674161,NA,-0.0636427899948695,0.32231783713802,0.956521739130435
"A","mid","hmp_gingiva","R06",5,"limma_logtss","3.66.0",0.0400000000000027,"single","rel",230,165,0,0,0,0,0,0,0.197668997668998,0,0,0.28459616658998,NA,0.0174203294133524,0.942795486096446,0.630434782608696
"A","mid","hmp_gingiva","R06",5,"logistic_presence","4.5.3",0.245000000000001,"single","abs",226,0,0,NA,0,0,NA,0,NA,0.0309734513274336,0,0.11061933451327,NA,0.132417925124212,0.479280926664195,NA
"A","mid","hmp_gingiva","R06",5,"logistic_presence","4.5.3",0.245000000000001,"single","rel",226,164,0,0,0,0,0,0,0.0501573564122738,0,0,0.129032123551237,NA,0.212674787932856,0.999349371054951,NA
"A","mid","hmp_gingiva","R06",5,"pursue","0.2.0",9.826,"abundance","abs",230,0,0,NA,0,0,NA,0,NA,0.0565217391304348,0.00869565217391304,0.0527198160381702,NA,-0.0205895082528674,0.681215201596924,0.943478260869565
"A","mid","hmp_gingiva","R06",5,"pursue","0.2.0",9.826,"abundance","rel",230,0,0,NA,0,0,NA,0,NA,0.0565217391304348,0.00869565217391304,0.0527198160381702,NA,0.0604736111553545,0.837769895530974,0.847826086956522
"A","mid","hmp_gingiva","R06",5,"pursue","0.2.0",9.826,"presence","abs",226,0,0,NA,0,0,NA,0,NA,0.0309734513274336,0,0.0722501302015342,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"pursue","0.2.0",9.826,"presence","rel",226,0,0,NA,0,0,NA,0,NA,0.0309734513274336,0,0.0722501302015342,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"pursue","0.2.0",9.826,"combined","abs",230,0,0,NA,0,0,NA,0,NA,0.0478260869565217,0.00869565217391304,0.0738248073394642,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"pursue","0.2.0",9.826,"combined","rel",230,165,0,0,0,0,0,0,0.0895104895104895,0.0307692307692308,0.0153846153846154,0.168793162761273,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"linda","1.4",0.160000000000004,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.0347826086956522,0.00869565217391304,0.0879496723930003,NA,0.0432928704774578,0.307756773853697,0.965217391304348
"A","mid","hmp_gingiva","R06",5,"linda","1.4",0.160000000000004,"single","rel",230,165,0,0,0,0,0,0,0.159440559440559,0,0,0.199224550013501,NA,0.12435598988568,0.984754843412994,0.578260869565217
"A","mid","hmp_gingiva","R06",5,"ancombc2","2.12.0",44.102,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.352173913043478,0.239130434782609,0.361420735391303,NA,-0.036075875735719,0.620359898998052,0.621739130434783
"A","mid","hmp_gingiva","R06",5,"ancombc2","2.12.0",44.102,"single","rel",230,165,0,0,0,0,0,0,0.182750582750583,0.138461538461538,0.0769230769230769,0.157397063213135,NA,0.0449872436725028,0.825679966546257,0.539130434782609
"A","mid","hmp_gingiva","R06",5,"maaslin3","1.2.0",9.39099999999999,"abundance","abs",230,0,0,NA,0,0,NA,0,NA,0.0608695652173913,0.00434782608695652,0.0617978362565978,NA,-0.205421020588513,0.721299612803371,NA
"A","mid","hmp_gingiva","R06",5,"maaslin3","1.2.0",9.39099999999999,"abundance","rel",230,0,0,NA,0,0,NA,0,NA,0.0608695652173913,0.00434782608695652,0.0617978362565978,NA,-0.124357901180291,0.832605089845249,NA
"A","mid","hmp_gingiva","R06",5,"maaslin3","1.2.0",9.39099999999999,"presence","abs",229,0,0,NA,0,0,NA,0,NA,0.00873362445414847,0,0.0830106041879108,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"maaslin3","1.2.0",9.39099999999999,"presence","rel",229,0,0,NA,0,0,NA,0,NA,0.00873362445414847,0,0.0830106041879108,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"maaslin3","1.2.0",9.39099999999999,"combined","abs",230,0,0,NA,0,0,NA,0,NA,0.0565217391304348,0,0.0659182987616969,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"maaslin3","1.2.0",9.39099999999999,"combined","rel",230,165,0,0,0,0,0,0,0.15011655011655,0.0153846153846154,0,0.183154892337357,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"aldex2","1.42.0",10.334,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.00434782608695652,0,0.28028130638425,NA,0.0117866269591608,0.421047552342239,NA
"A","mid","hmp_gingiva","R06",5,"aldex2","1.42.0",10.334,"single","rel",230,165,0,0,0,0,0,0,0.0680652680652681,0,0,0.323392262247559,NA,0.0928497463673827,1.37783700207483,NA
"A","mid","hmp_gingiva","R06",5,"corncob","0.4.2",9.09399999999999,"single","abs",230,0,1,NA,1,1,NA,1,NA,0.0695652173913043,0.0173913043478261,0.0506329635837194,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"corncob","0.4.2",9.09399999999999,"single","rel",230,165,0,0.00606060606060606,1,0,0.00606060606060606,1,0.731934731934732,0,0,0.63437472930247,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"ldm","6.0.1",2.40000000000001,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.0434782608695652,0.00869565217391304,0.0917391304347826,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"ldm","6.0.1",2.40000000000001,"single","rel",230,165,0,0,0,0,0,0,0.471794871794872,0,0,0.476384615384615,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"locom","2.0",72.296,"single","abs",148,0,0,NA,0,0,NA,0,NA,0.027027027027027,0.0135135135135135,0.0911751709711812,NA,-0.0240089310283454,0.549271857641848,NA
"A","mid","hmp_gingiva","R06",5,"locom","2.0",72.296,"single","rel",148,95,0,0,0,0,0,0,0.472691161866931,0,0,0.479068499405218,NA,-0.0191377234820915,0.318443938562644,NA
"A","mid","hmp_gingiva","R06",5,"locom2","1.0",14.3,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.0304347826086957,0.00434782608695652,0.0520319813769838,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"locom2","1.0",14.3,"single","rel",230,165,0,0,0,0,0,0,0.674125874125874,0,0,0.565616885849693,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"zicoseq","1.9",36.96,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.0260869565217391,0.00434782608695652,0.155086956521739,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"zicoseq","1.9",36.96,"single","rel",230,165,0,0,0,0,0,0,0.206993006993007,0,0,0.344384615384615,NA,NA,NA,NA
"A","mid","hmp_gingiva","R06",5,"fastancom","0.0.4",0.0339999999999918,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.0869565217391304,0.00869565217391304,0.138706593813222,NA,-0.255084368086964,0.406086712736732,NA
"A","mid","hmp_gingiva","R06",5,"fastancom","0.0.4",0.0339999999999918,"single","rel",230,165,0,0,0,0,0,0,0.165967365967366,0,0,0.130741228405727,NA,-0.174021248678742,0.958563120362281,NA
"A","mid","hmp_gingiva","R06",5,"adapt","1.4.0",0.360000000000014,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.0217391304347826,0.00434782608695652,0.121462745208498,NA,-0.0298878145730577,0.829242047259621,NA
"A","mid","hmp_gingiva","R06",5,"adapt","1.4.0",0.360000000000014,"single","rel",230,165,0,0,0,0,0,0,0.161305361305361,0,0,0.245786391882865,NA,0.0511753048351642,0.829382717277543,NA
"A","mid","hmp_gingiva","R06",5,"fastemu","2.3.2.0",434.737,"single","abs",230,0,0,NA,0,0,NA,0,NA,0.0130434782608696,0.00434782608695652,0.0423898931884512,NA,-0.0563603412759519,1.09909000349285,0.908695652173913
"A","mid","hmp_gingiva","R06",5,"fastemu","2.3.2.0",434.737,"single","rel",230,165,0,0,0,0,0,0,0.555710955710956,0,0,0.503878684249841,NA,0.02470277813227,0.345343659212688,1
"A","mid","hmp_gingiva","R19",1,"wilcoxon_tss","4.5.3",0.193,"single","abs",304,29,0.877551020408163,0.620689655172414,147,0.887005649717514,0.689655172413793,177,0.0777429467084639,0.545454545454545,0.381818181818182,0.540380909577824,NA,0.527842090420909,2.04487125360049,NA
"A","mid","hmp_gingiva","R19",1,"wilcoxon_tss","4.5.3",0.193,"single","rel",304,252,0.102040816326531,0.523809523809524,147,0.129943502824859,0.611111111111111,177,0.177045177045177,0.442307692307692,0.192307692307692,0.506844191329061,NA,0.0030270428769224,0.00790708088898474,NA
"A","mid","hmp_gingiva","R19",1,"lm_logtss","4.5.3",0.0459999999999994,"single","abs",304,29,0.894273127753304,0.827586206896552,227,0.900414937759336,0.827586206896552,241,0.105329153605016,0.763636363636364,0.68,0.725029991427572,NA,-1.65008472868489,1.91865918287956,0.236842105263158
"A","mid","hmp_gingiva","R19",1,"lm_logtss","4.5.3",0.0459999999999994,"single","rel",304,252,0.136563876651982,0.777777777777778,227,0.145228215767635,0.817460317460317,241,0.0267094017094017,0.596153846153846,0.538461538461538,0.600922132057325,NA,-2.17489977622888,3.06491802782521,0.263157894736842
"A","mid","hmp_gingiva","R19",1,"limma_logtss","3.66.0",0.0440000000000005,"single","abs",304,29,0.894736842105263,0.827586206896552,228,0.900414937759336,0.827586206896552,241,0.106583072100313,0.767272727272727,0.68,0.718633066386048,NA,-1.65008472868489,1.91865918287956,0.233552631578947
"A","mid","hmp_gingiva","R19",1,"limma_logtss","3.66.0",0.0440000000000005,"single","rel",304,252,0.135964912280702,0.781746031746032,228,0.145228215767635,0.817460317460317,241,0.0267094017094017,0.615384615384615,0.538461538461538,0.601486664571932,NA,-2.17489977622888,3.06491802782521,0.259868421052632
"A","mid","hmp_gingiva","R19",1,"logistic_presence","4.5.3",0.350000000000001,"single","abs",300,29,0.89047619047619,0.793103448275862,210,0.896860986547085,0.793103448275862,223,0.0699834584552742,0.719557195571956,0.579335793357934,0.680426670244777,NA,1.99664566588019,3.46709619560222,NA
"A","mid","hmp_gingiva","R19",1,"logistic_presence","4.5.3",0.350000000000001,"single","rel",300,250,0.176190476190476,0.692,210,0.170403587443946,0.74,223,0.1208,0.76,0.58,0.720869474672822,NA,1.46240745278386,3.16507128250744,NA
"A","mid","hmp_gingiva","R19",1,"pursue","0.2.0",15.627,"abundance","abs",303,29,0,0,0,0,0,0,0.0201359174427385,0.0693430656934307,0.0145985401459854,0.0426318189803888,NA,-0.223265049723806,2.82563692711589,0.937293729372937
"A","mid","hmp_gingiva","R19",1,"pursue","0.2.0",15.627,"abundance","rel",303,29,0,0,0,0,0,0,0.0201359174427385,0.0693430656934307,0.0145985401459854,0.0426318189803888,NA,-0.665884237979205,2.80780417631323,0.917491749174917
"A","mid","hmp_gingiva","R19",1,"pursue","0.2.0",15.627,"presence","abs",300,0,1,NA,2,1,NA,14,NA,0.156666666666667,0.0866666666666667,0.151039951863292,0.206896551724138,NA,NA,NA
"A","mid","hmp_gingiva","R19",1,"pursue","0.2.0",15.627,"presence","rel",300,0,1,NA,2,1,NA,14,NA,0.156666666666667,0.0866666666666667,0.151039951863292,0.206896551724138,NA,NA,NA
"A","mid","hmp_gingiva","R19",1,"pursue","0.2.0",15.627,"combined","abs",304,29,0.5,0.0344827586206897,2,0.5,0.0344827586206897,2,0.100313479623824,0.138181818181818,0.0436363636363636,0.123948461015548,NA,NA,NA,NA
"A","mid","hmp_gingiva","R19",1,"pursue","0.2.0",15.627,"combined","rel",304,252,0,0.00793650793650794,2,0,0.00793650793650794,2,0.0717338217338217,0.134615384615385,0.0384615384615385,0.101548376992956,NA,NA,NA,NA
"A","mid","hmp_gingiva","R19",1,"linda","1.4",0.226999999999997,"single","abs",304,29,0.896551724137931,0.517241379310345,145,0.895061728395062,0.586206896551724,162,0.0551724137931034,0.523636363636364,0.392727272727273,0.47720655028876,NA,0.835235022999286,1.28553742190019,0.463815789473684
"A","mid","hmp_gingiva","R19",1,"linda","1.4",0.226999999999997,"single","rel",304,252,0.227586206896552,0.444444444444444,145,0.228395061728395,0.496031746031746,162,0.0312881562881563,0.711538461538462,0.461538461538462,0.663962133103579,NA,0.3104199754553,2.20610320082913,0.273026315789474
"A","mid","hmp_gingiva","R19",1,"ancombc2","2.12.0",124.793,"single","abs",304,29,0.918918918918919,0.103448275862069,37,0.918918918918919,0.103448275862069,37,0.115360501567398,0.505454545454545,0.352727272727273,0.495941196769858,NA,-0.0518399430187199,0.949357838094789,0.471947194719472
"A","mid","hmp_gingiva","R19",1,"ancombc2","2.12.0",124.793,"single","rel",304,252,0.243243243243243,0.111111111111111,37,0.243243243243243,0.111111111111111,37,0.0564713064713065,0.442307692307692,0.326923076923077,0.513398091600389,NA,-0.494459131274119,1.38954916288006,0.419141914191419
