"regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"depth_quintile","pursue03_erdl","single",0.068,NA,0.11,NA,NA,0.0431245277108899,0.0767007394303638,NA,NA,NA,NA,2.082356,0,789.198,0.116,NA,0.116,0.00650221904955369,NA,0.00808147305907384,NA,NA,0.000674913507636377,0.00128163648183078,NA,NA,NA,NA,0.0313605993613675,0,24.4303595452258,0.0143933125083599,NA,0.0143933125083599,1500
"depth_quintile","pursue03_erdlu_r05","single",0.07,NA,0.106,NA,NA,0.0422740251506431,0.0750539208813182,NA,NA,NA,NA,28.456306,0,788.992,0.142,NA,0.142,0.00659006469126746,NA,0.00795098392843847,NA,NA,0.000662420590774881,0.00122932347041201,NA,NA,NA,NA,0.512133976529762,0,24.4317724755054,0.0213899279883367,NA,0.0213899279883367,1500
"depth_quintile","pursue03_erdu_r05","single",0.048,NA,0.084,NA,NA,0.0431899271435612,0.0733280021387595,NA,NA,NA,NA,0.0430699999999999,0,788.992,0.118,NA,0.118,0.00552126098657918,NA,0.00716451115895317,NA,NA,0.000639522957333509,0.00121565904066358,NA,NA,NA,NA,9.95289103862223e-05,0,24.4317724755054,0.0217339728777637,NA,0.0217339728777637,1500
"depth_quintile","pursue03_erlc","single",0.062,NA,0.106,NA,NA,0.043294984039815,0.0729569192768888,NA,NA,NA,NA,0.06238,0,789.198,0.106,NA,0.106,0.00622868613920147,NA,0.00795098392843847,NA,NA,0.00067909125425611,0.00125580014354089,NA,NA,NA,NA,0.000217474742232301,0,24.4303595452258,0.0129339678759721,NA,0.0129339678759721,1500
"depth_quintile","wilcoxon_tss","single",0.026,NA,0.06,NA,NA,0.045867993453196,0.0806607818097537,NA,NA,NA,NA,0.525018,0,789.262,0.184,NA,0.184,0.00411022253487458,NA,0.00613392887054667,NA,NA,0.00073774465798771,0.00134142343387007,NA,NA,NA,NA,0.0157425523900828,0,24.4301821408879,0.0867397170793903,NA,0.0867397170793903,1500
"depth_quintile","zicoseq","single",0.07,NA,0.12,NA,NA,0.0529994437640614,0.0755939726795131,NA,NA,NA,NA,239.325386,0,789.262,0.226,NA,0.226,0.00659006469126746,NA,0.00839326900814548,NA,NA,0.000849278860887479,0.00128348561349438,NA,NA,NA,NA,7.91457747838718,0,24.4301821408879,0.0320411260076363,NA,0.0320411260076363,1500
"full","adapt","single",0.044,NA,0.066,NA,NA,0.0477718551570336,0.0742141753993581,NA,NA,NA,NA,0.839855999999992,0,791.664,0.156,NA,0.156,0.00529729876913693,NA,0.00641275413612645,NA,NA,0.000659506430383323,0.00115168056980906,NA,NA,NA,NA,0.0218703420965076,0,24.5008866853476,0.0560166753024606,NA,0.0560166753024606,1500
"full","aldex2","single",0.004,NA,0.008,NA,NA,0.00556714161268773,0.27859018705803,NA,NA,NA,NA,45.9661,0,791.664,0.006,NA,0.006,0.00163026741606971,NA,0.00230091202151535,NA,NA,0.000263120390518865,0.00158403556471374,NA,NA,NA,NA,1.47416392879737,0,24.5008866853476,0.00257819666925875,NA,0.00257819666925875,1500
"full","ancombc2","single",0.008,NA,0.008,NA,NA,0.410531489951851,0.409691336380648,NA,NA,NA,NA,126.540004,0,791.664,0.024,NA,0.024,0.00230091202151535,NA,0.00230091202151535,NA,NA,0.00251834204021669,0.00179130596746812,NA,NA,NA,NA,3.88902151780779,0,24.5008866853476,0.0105683707498777,NA,0.0105683707498777,1500
"full","corncob","single",0.908,NA,0.956,NA,NA,0.139796743491606,0.131991540937661,NA,NA,NA,NA,48.43696,0,784.25,17.338,NA,17.338,0.00746510673371099,NA,0.00529729876913693,NA,NA,0.00137574571485879,0.00163310661067938,NA,NA,NA,NA,1.43805712108013,0,24.5189610839263,0.539759882868394,NA,0.539759882868394,1500
"full","fastancom","single",0.008,NA,0.01,NA,NA,0.0270041631849065,0.121675939411617,NA,NA,NA,NA,0.154643999999998,0,791.664,0.042,NA,0.042,0.00230091202151535,NA,0.00256990329298404,NA,NA,0.000716685003426886,0.00195929428533826,NA,NA,NA,NA,0.00801396401635921,0,24.5008866853476,0.0208593881993385,NA,0.0208593881993385,1500
"full","ldm","single",0.028,NA,0.064,NA,NA,0.0482660396312739,0.0749866514682407,NA,NA,NA,NA,15.987084,0,791.664,0.038,NA,0.038,0.00426099801330388,NA,0.00632160120232004,NA,NA,0.000699882492120779,0.00120309487109942,NA,NA,NA,NA,0.613176849257161,0,24.5008866853476,0.00635591050904059,NA,0.00635591050904059,1500
"full","limma_logtss","single",0.032,NA,0.06,NA,NA,0.0499991736953839,0.118026876096675,NA,NA,NA,NA,0.045826,0,791.664,0.848,NA,0.848,0.00454581598417431,NA,0.00613392887054667,NA,NA,0.00142379925363214,0.00194448141503847,NA,NA,NA,NA,0.000365806450060599,0,24.5008866853476,0.29418298118282,NA,0.29418298118282,1500
"full","linda","single",0.05,NA,0.092,NA,NA,0.0528620329787959,0.0724234234572657,NA,NA,NA,NA,0.878664,0,791.664,0.324,NA,0.324,0.00562919104856469,NA,0.00746510673371099,NA,NA,0.000778994979246731,0.00113636381081658,NA,NA,NA,NA,0.0380378994942494,0,24.5008866853476,0.132263670190652,NA,0.132263670190652,1500
"full","lm_logtss","single",0.034,NA,0.062,NA,NA,0.0503803696589331,0.117750745261948,NA,NA,NA,NA,0.039802,0,791.664,0.852,NA,0.852,0.00468087674174197,NA,0.00622868613920147,NA,NA,0.00140640689165518,0.00194107162183698,NA,NA,NA,NA,0.00022696006531436,0,24.5008866853476,0.299091459480356,NA,0.299091459480356,1500
"full","locom","single",0.104,NA,0.134,NA,NA,0.0502048514853984,0.0747441326580311,NA,NA,NA,NA,818.18153,0,458.51,0.39,NA,0.39,0.0078844219449666,NA,0.00879853829815628,NA,NA,0.00074516087562781,0.00109357076499314,NA,NA,NA,NA,27.6948055290367,0,11.7231285256234,0.0483062003542172,NA,0.0483062003542172,1500
"full","locom2","single",0.098,NA,0.148,NA,NA,0.0420474810375949,0.0777962028759759,NA,NA,NA,NA,113.772284,0,722.764,0.144,NA,0.144,0.00767919136281013,NA,0.00917169995439062,NA,NA,0.000587640749389495,0.00117091787064992,NA,NA,NA,NA,3.50659088579051,0,25.2632816778968,0.0134522603629495,NA,0.0134522603629495,1500
"full","logistic_presence","single",0.06,NA,0.108,NA,NA,0.05528128850653,0.0891870805356406,NA,NA,NA,NA,1.034878,0,789.538,0.206,NA,0.206,0.00613392887054667,NA,0.00801666043705495,NA,NA,0.000819381458697409,0.00145002068845107,NA,NA,NA,NA,0.0320842204655069,0,24.5086045877067,0.0721330584319411,NA,0.0721330584319411,1500
"full","maaslin3","abundance",0.558,NA,0.692,NA,NA,0.0474061529847395,0.0576619386471878,NA,NA,NA,NA,22.07246,0,765.686,4.058,NA,4.058,0.012827068610017,NA,0.0119241543503644,NA,NA,0.000460049831455475,0.000935288742636911,NA,NA,NA,NA,0.62265198780395,0,24.6565442912612,0.163701831163707,NA,0.163701831163707,1500
"full","maaslin3","combined",0.628,NA,0.756,NA,NA,0.050639374077671,0.0895591187749775,NA,NA,NA,NA,22.07246,0,791.664,7.632,NA,7.632,0.012483905582752,NA,0.0110931527841485,NA,NA,0.000554211137487293,0.00115389301338708,NA,NA,NA,NA,0.62265198780395,0,24.5008866853476,0.303047206013709,NA,0.303047206013709,1500
"full","maaslin3","presence",0.478,NA,0.638,NA,NA,0.0394348509432538,0.0732975009589404,NA,NA,NA,NA,22.07246,0,790.796,2.766,NA,2.766,0.0129017429047391,NA,0.0124126299491621,NA,NA,0.000592882784165867,0.00120987314674738,NA,NA,NA,NA,0.62265198780395,0,24.5070956271863,0.131393831257769,NA,0.131393831257769,1500
"full","pursue","abundance",0.08,NA,0.128,NA,NA,0.0495925020043775,0.0639819511805949,NA,NA,NA,NA,42.560882,0,732.83,0.11,NA,0.11,0.00700709637437171,NA,0.00862903858325176,NA,NA,0.000602245405114951,0.0010169005908998,NA,NA,NA,NA,1.40519768866693,0,25.0825316969976,0.0105201607650112,NA,0.0105201607650112,1500
"full","pursue","combined",0.056,NA,0.094,NA,NA,0.0322667407529491,0.183620450022986,NA,NA,NA,NA,42.560882,0,791.664,0.06,NA,0.06,0.00593853327444028,NA,0.00753749798787888,NA,NA,0.000482339879844195,0.00171881549841575,NA,NA,NA,NA,1.40519768866693,0,24.5008866853476,0.0065545384772512,NA,0.0065545384772512,1500
"full","pursue","presence",0.022,NA,0.04,NA,NA,0.0192263814927186,0.354579392629923,NA,NA,NA,NA,42.560882,0,789.538,0.024,NA,0.024,0.0037886104373544,NA,0.00506133164809763,NA,NA,0.000423274259720997,0.00338214382638413,NA,NA,NA,NA,1.40519768866693,0,24.5086045877067,0.00427724949496302,NA,0.00427724949496302,1500
"full","pursue03_erdc","single",0.054,NA,0.096,NA,NA,0.0464654411968801,0.0765981799640146,NA,NA,NA,NA,0.289934,0,791.32,0.33,NA,0.33,0.00583769810337066,NA,0.00760884987350903,NA,NA,0.000770410393302179,0.00131758980341909,NA,NA,NA,NA,0.00466380565112166,0,24.5030608916935,0.142298627070599,NA,0.142298627070599,1500
"full","pursue03_erdl","single",0.066,NA,0.098,NA,NA,0.0442485440616634,0.0759762232975671,NA,NA,NA,NA,2.062006,0,791.608,0.362,NA,0.362,0.00641275413612645,NA,0.00767919136281013,NA,NA,0.000741793020701865,0.00127154954342486,NA,NA,NA,NA,0.0311865931617743,0,24.5011162607478,0.144766278936123,NA,0.144766278936123,1500
"full","pursue03_erdlu_r05","single",0.058,NA,0.092,NA,NA,0.0432619695934272,0.0756750596824693,NA,NA,NA,NA,28.017536,0,791.386,0.33,NA,0.33,0.00603724265421812,NA,0.00746510673371099,NA,NA,0.000743132195093919,0.00122394557133441,NA,NA,NA,NA,0.490735461819088,0,24.5026075181015,0.135448505092112,NA,0.135448505092112,1500
